"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.885846740E0,1.952543259E0,2.554338276E-1,1.010668468E1,1.029673477E1
1.888354083E0,2.067398787E0,3.032902777E-1,9.752547264E0,9.973880933E0
1.890861375E0,1.842473388E0,2.841476798E-1,9.771689415E0,9.947932555E0
1.893354969E0,1.402194023E0,2.410768867E-1,1.019820976E1,1.029697764E1
1.895848562E0,1.238883972E0,2.745763958E-1,9.963115692E0,1.004359995E1
1.898342156E0,1.330409408E0,3.846462369E-1,1.005882835E1,1.015371704E1
1.900835750E0,1.440479279E0,5.623133183E-1,9.699904442E0,9.822388864E0
1.903329344E0,1.674975872E0,6.436693072E-1,1.001097202E1,1.017051696E1
1.905822937E0,1.521835208E0,6.388836503E-1,9.872187614E0,1.000920791E1
1.908316583E0,1.281954765E0,6.245267391E-1,9.833903313E0,9.936754804E0
1.910810073E0,4.540380836E-1,2.745763958E-1,1.036570740E1,1.037927900E1
1.913299604E0,4.013960063E-1,1.310070455E-1,9.943972588E0,9.952932855E0
1.915793094E0,7.938188910E-1,2.027917206E-1,1.008275604E1,1.011598944E1
1.918286583E0,5.688936114E-1,1.932204217E-1,9.905687332E0,9.923891152E0
1.920780073E0,9.996016622E-1,3.846462369E-1,9.661619186E0,9.720804571E0
1.923273562E0,8.273184299E-1,4.133601189E-1,9.805189133E0,9.848708357E0
1.925767104E0,8.129615188E-1,3.990031779E-1,9.996614456E0,1.003755003E1
1.928260594E0,7.698906660E-1,4.372883439E-1,1.024606609E1,1.028425122E1
1.930754135E0,8.703892231E-1,4.133601189E-1,9.910472870E0,9.957204251E0
1.933247625E0,1.037886858E0,5.240281820E-1,9.695118904E0,9.764586281E0
1.935740958E0,1.023529887E0,4.803591371E-1,1.007797050E1,1.014119558E1
1.938226531E0,1.272383451E0,4.372883439E-1,9.881759644E0,9.972931084E0
1.940719865E0,9.613165259E-1,2.745763958E-1,1.016471100E1,1.021375892E1
1.943213198E0,8.416753411E-1,3.415754437E-1,1.002532864E1,1.006639486E1
1.945706531E0,5.784648657E-1,2.889333367E-1,1.000139999E1,1.002228047E1
1.948199865E0,5.976074338E-1,2.745763958E-1,9.637691498E0,9.660104774E0
1.950693198E0,5.641079545E-1,3.320041299E-1,9.790832520E0,9.812688008E0
1.953186531E0,9.756734371E-1,4.325026870E-1,9.814760208E0,9.872614404E0
1.955679865E0,1.210170031E0,4.803591371E-1,9.934401512E0,1.001936075E1
1.958173198E0,7.890332937E-1,2.027917206E-1,9.891330719E0,9.924823495E0
1.960666740E0,3.439682424E-1,2.093719877E-2,1.026999474E1,1.027577464E1
1.963169344E0,7.316055298E-1,1.645065546E-1,9.915258408E0,9.943573721E0
1.965662885E0,9.134600163E-1,1.980060786E-1,9.580264091E0,9.625750655E0
1.968156427E0,1.090528965E0,3.320041299E-1,9.814760208E0,9.880738743E0
1.970649969E0,1.411765337E0,4.516452849E-1,1.003489971E1,1.014378022E1
1.973143510E0,1.320838094E0,4.803591371E-1,9.948758125E0,1.004754430E1
1.975637000E0,1.157527924E0,5.335994363E-1,9.872187614E0,9.954129171E0
1.978130542E0,9.565308690E-1,2.985046208E-1,1.000618649E1,1.005623311E1
1.980624083E0,6.502495408E-1,1.645065546E-1,1.005882835E1,1.008116634E1
1.983117104E0,1.167099237E0,2.554338276E-1,9.896116257E0,9.967972915E0
1.985598979E0,8.943174481E-1,3.367897868E-1,1.001097202E1,1.005648010E1
1.988080854E0,4.875376225E-1,1.405783296E-1,9.762118340E0,9.775295887E0
1.990573875E0,3.008974493E-1,8.315058798E-2,1.017906761E1,1.018385343E1
1.993066844E0,9.661021233E-1,3.080759048E-1,9.742975235E0,9.795602611E0
1.995559865E0,9.852447510E-1,2.650051117E-1,1.003968525E1,1.009139311E1
1.998052937E0,1.383051515E0,2.841476798E-1,9.967901230E0,1.006740415E1
2.000545958E0,1.119242787E0,2.554338276E-1,1.024128056E1,1.030542470E1
2.003038979E0,1.071386337E0,3.942175210E-1,1.008275604E1,1.014717919E1
2.005532000E0,1.890329838E0,6.628118753E-1,9.422337532E0,9.632918096E0
2.008025385E0,1.708475351E0,5.479564071E-1,9.824331284E0,9.986822789E0
2.010526062E0,1.741974831E0,3.655036688E-1,1.021735287E1,1.037122793E1
2.013026740E0,1.574477315E0,4.468596280E-1,1.020299530E1,1.033342999E1
2.015520125E0,1.450050473E0,3.750749528E-1,9.503693581E0,9.620993674E0
2.018013406E0,6.885347366E-1,1.549352705E-1,1.025085258E1,1.027511867E1
2.020506792E0,7.076773047E-1,2.572284266E-2,9.896116257E0,9.921420553E0
2.023000125E0,7.555337548E-1,9.750752151E-2,1.023170948E1,1.026003011E1
2.025493510E0,9.278169870E-1,2.650051117E-1,1.012582684E1,1.017169805E1
2.027986844E0,1.162313581E0,2.123630047E-1,9.881759644E0,9.952147736E0
2.030480177E0,1.612762451E0,3.272185028E-1,9.987043381E0,1.012171478E1
2.032973302E0,1.459621787E0,4.181457460E-1,9.809974670E0,9.926779169E0
2.035455542E0,4.540380836E-1,2.219343036E-1,9.929615974E0,9.942468447E0
2.037948667E0,4.666004330E-2,8.793623000E-2,1.040877819E1,1.040925422E1
2.040441740E0,-2.069791555E-1,-6.999006122E-2,1.029870892E1,1.030102637E1
2.042934812E0,2.333002090E-1,-7.776673418E-3,9.867402077E0,9.870162775E0
2.045427937E0,2.380858511E-1,8.315058798E-2,9.819545746E0,9.822783595E0
2.047921062E0,2.817548811E-1,2.985046208E-1,1.023170948E1,1.023993993E1
2.050414187E0,1.426122308E0,4.468596280E-1,9.062815666E0,9.185212908E0
2.052907312E0,1.454836130E0,3.128615618E-1,9.843474388E0,9.955321117E0
2.055400385E0,4.492524564E-1,2.602194548E-1,1.056670475E1,1.057945137E1
2.057893823E0,1.009172916E0,3.655036688E-1,9.508479118E0,9.568866080E0
2.060402885E0,1.143171072E0,2.697907388E-1,9.675976753E0,9.747007401E0
2.062896323E0,3.200400174E-1,1.022931710E-1,9.738189697E0,9.743984200E0
2.065389760E0,3.152543902E-1,4.486542568E-2,1.007797050E1,1.008299994E1
2.067883198E0,2.045863420E-1,2.027917206E-1,1.021256733E1,1.021662917E1
2.070376635E0,3.391826153E-1,1.022931710E-1,9.537193298E0,9.543770992E0
2.072870125E0,2.769692242E-1,1.357926875E-1,1.026999474E1,1.027462620E1
2.075363562E0,-1.543370634E-1,1.022931710E-1,9.800403595E0,9.802152541E0
2.077857052E0,1.088734269E-1,2.027917206E-1,9.943972588E0,9.946636051E0
2.080349865E0,3.535395563E-1,4.181457460E-1,9.991828918E0,1.000682173E1
2.082828927E0,4.683950245E-1,5.335994363E-1,9.991828918E0,1.001702388E1
2.085307990E0,5.497509837E-1,6.293123364E-1,9.881759644E0,9.917027469E0
2.087800802E0,7.459624410E-1,5.138586760E-1,9.656833649E0,9.699224032E0
2.090293667E0,2.524427772E-1,4.372883439E-1,1.039442158E1,1.040667807E1
2.092786479E0,6.598208547E-1,5.288137794E-1,1.003011417E1,1.006569411E1
2.095279292E0,8.895317912E-1,3.990031779E-1,9.838688850E0,9.886873552E0
2.097772104E0,8.751748800E-1,3.798605800E-1,1.021735287E1,1.026179929E1
2.100264917E0,1.162313581E0,4.707878530E-1,9.632905960E0,9.714190203E0
2.102757781E0,9.517452121E-1,4.372883439E-1,1.031306553E1,1.036611599E1
2.105251010E0,9.756734371E-1,4.037888348E-1,9.699904442E0,9.757209143E0
2.107753250E0,7.268198729E-1,4.420739710E-1,1.049491978E1,1.052934175E1
2.110255437E0,-6.340979785E-2,2.745763958E-1,1.020778179E1,1.021167088E1
2.112748667E0,4.301098585E-1,2.793620527E-1,9.585049629E0,9.598761068E0
2.115241844E0,-5.563312769E-1,8.315058798E-2,1.003011417E1,1.004587522E1
2.117735073E0,-2.500499785E-1,2.315055877E-1,9.766903877E0,9.772846626E0
2.120228354E0,-1.555334684E-2,1.405783296E-1,1.008275604E1,1.008374799E1
2.122721583E0,1.567298770E-1,2.410768867E-1,9.652048111E0,9.656330310E0
2.125214812E0,5.018945336E-1,3.415754437E-1,1.003011417E1,1.004847064E1
2.127708042E0,8.225327730E-1,3.846462369E-1,1.038006496E1,1.041970544E1
2.130201375E0,9.038887620E-1,3.463610709E-1,9.786046028E0,9.833802812E0
2.132699865E0,1.243669510E0,4.277170599E-1,1.014556789E1,1.023045471E1
2.135193198E0,5.144568533E-2,1.405783296E-1,9.771689415E0,9.772835973E0
2.137686531E0,-5.862415582E-2,1.022931710E-1,1.004925728E1,1.004994888E1
2.140179865E0,-3.026920557E-1,1.357926875E-1,9.829116821E0,9.834714008E0
2.142673198E0,-2.500499785E-1,2.123630047E-1,9.786046028E0,9.791543285E0
2.145166531E0,-3.218346536E-1,1.597209126E-1,1.030827999E1,1.031453948E1
2.147659865E0,1.375873089E-1,3.176472187E-1,1.011147022E1,1.011739394E1
2.150153250E0,-2.356930375E-1,1.262213886E-1,9.848259926E0,9.851888480E0
2.152646583E0,1.615155339E-1,1.214357466E-1,1.003968525E1,1.004171867E1
2.155140073E0,3.774677813E-1,2.697907388E-1,9.589835167E0,9.601052416E0
2.157639604E0,3.487538993E-1,2.267199457E-1,1.012104130E1,1.012958578E1
2.160133094E0,7.537391037E-2,3.128615618E-1,1.017428207E1,1.017937028E1
2.162626583E0,-2.261217386E-1,3.224328458E-1,9.843474388E0,9.851349248E0
2.165120021E0,-5.898307562E-1,1.692921966E-1,1.006839943E1,1.008708220E1
2.167613510E0,-3.936193287E-1,2.554338276E-1,9.939187050E0,9.950257375E0
2.170107000E0,-2.309073806E-1,2.889333367E-1,9.709476471E0,9.716518617E0
2.172600490E0,-5.994020700E-1,3.050848842E-2,1.038485050E1,1.040217927E1
2.175093979E0,1.519442350E-1,1.740778536E-1,9.532406807E0,9.535206851E0
2.177587469E0,-8.255238086E-2,1.692921966E-1,9.905687332E0,9.907477795E0
2.180080542E0,-4.797609448E-1,1.357926875E-1,1.015513897E1,1.016737221E1
2.182554812E0,-7.716853023E-1,7.357929647E-2,9.915258408E0,9.945514638E0
2.185047885E0,-7.914260626E-1,3.050848842E-2,9.848259926E0,9.880056151E0
2.187540906E0,-5.754738450E-1,1.405783296E-1,9.853045464E0,9.870837721E0
2.190033927E0,-7.866404653E-1,6.400800496E-2,9.977472305E0,1.000863896E1
2.192527000E0,-5.515456200E-1,1.549352705E-1,9.853045464E0,9.869686541E0
2.195020073E0,-9.302098155E-1,4.965107143E-2,1.009232807E1,1.013522774E1
2.197513146E0,-6.329016089E-1,1.692921966E-1,9.757332802E0,9.779303027E0
2.200006219E0,-6.616154313E-1,-7.776673418E-3,9.824331284E0,9.846587258E0
2.202499500E0,-4.319044948E-1,6.879365444E-2,1.002054310E1,1.003008265E1
2.204997208E0,2.572284341E-1,2.458625287E-1,9.781260490E0,9.787730668E0
2.207494917E0,-1.543370634E-1,2.027917206E-1,1.001097202E1,1.001421516E1
2.209988198E0,-7.298108935E-2,1.166501045E-1,1.041835022E1,1.041925884E1
2.212481427E0,-5.419743061E-1,1.405783296E-1,1.001097202E1,1.002661754E1
2.214974708E0,-4.606183469E-1,3.128615618E-1,9.575477600E0,9.591653814E0
2.217467990E0,-5.802595019E-1,2.506481707E-1,9.939187050E0,9.959265274E0
2.219961219E0,-1.159920812E0,1.357926875E-1,1.042313576E1,1.048835616E1
2.222454500E0,-1.427916884E0,2.093719877E-2,9.451051712E0,9.558334764E0
2.224947729E0,-1.418345571E0,-5.084748194E-2,1.018863869E1,1.028701356E1
2.227441687E0,-1.633699656E0,9.272187948E-2,9.747760773E0,9.884149533E0
2.229950646E0,-1.394417405E0,1.549352705E-1,1.006839943E1,1.016568108E1
2.232459552E0,-1.624128342E0,2.841476798E-1,1.049013424E1,1.061891940E1
2.234953510E0,-1.394417405E0,3.320041299E-1,9.656833649E0,9.762636056E0
2.237447365E0,-5.036891699E-1,5.186443329E-1,9.541978836E0,9.569328860E0
2.239941323E0,-3.218346536E-1,7.298108935E-1,9.661619186E0,9.694487443E0
2.242435281E0,-8.105686903E-1,5.335994363E-1,9.642477036E0,9.691187406E0
2.244929240E0,-8.297112584E-1,5.186443329E-1,9.948758125E0,9.996759523E0
2.247423198E0,-1.753340840E0,3.702892959E-1,1.021735287E1,1.037331277E1
2.249917104E0,-1.217348576E0,4.516452849E-1,9.963115692E0,1.004736758E1
2.252410594E0,-1.255633712E0,4.181457460E-1,1.014078236E1,1.022677509E1
2.254883042E0,-9.684949517E-1,4.133601189E-1,1.018385315E1,1.023814993E1
2.257376531E0,-9.684949517E-1,4.181457460E-1,1.026042366E1,1.031451027E1
2.259869969E0,-9.397810698E-1,4.564309120E-1,9.695118904E0,9.751248546E0
2.262363406E0,-1.135992527E0,5.288137794E-1,9.771689415E0,9.851702242E0
2.264856896E0,-2.026720762E0,2.745763958E-1,9.948758125E0,1.015680941E1
2.267350333E0,-2.170290232E0,2.841476798E-1,9.876974106E0,1.011659612E1
2.269843823E0,-2.519642353E0,1.357926875E-1,1.035613632E1,1.065910863E1
2.272337312E0,-2.395215511E0,3.367897868E-1,9.790832520E0,1.008518151E1
2.274830750E0,-2.318645239E0,2.075773627E-1,9.656833649E0,9.933460637E0
2.277324917E0,-2.428714991E0,3.272185028E-1,1.009232807E1,1.038560611E1
2.279849604E0,-2.720639229E0,2.602194548E-1,9.982257843E0,1.034964075E1
2.282343771E0,-2.486142635E0,2.697907388E-1,1.003489971E1,1.034180373E1
2.284837937E0,-2.041077614E0,2.602194548E-1,9.829116821E0,1.004217354E1
2.287332052E0,-2.323430777E0,3.128615618E-1,9.953543663E0,1.022591044E1
2.289826219E0,-2.361716032E0,4.277170599E-1,1.009711361E1,1.037845594E1
2.292320333E0,-2.452643156E0,3.702892959E-1,1.020299530E1,1.050017551E1
2.294814500E0,-2.313859463E0,1.692921966E-1,9.809974670E0,1.008058572E1
2.297308667E0,-2.380858421E0,9.750752151E-2,9.766903877E0,1.005337783E1
2.299802833E0,-2.548356056E0,9.272187948E-2,1.002054310E1,1.033992263E1
2.302296479E0,-2.261217356E0,1.884347796E-1,9.910472870E0,1.016691124E1
2.304768250E0,-2.486142635E0,1.214357466E-1,9.934401512E0,1.024148355E1
2.307261896E0,-2.127219439E0,1.740778536E-1,1.004447079E1,1.026872724E1
2.309755594E0,-2.084148407E0,2.362912297E-1,9.719047546E0,9.942806110E0
2.312249240E0,-2.328216314E0,4.486542568E-2,9.943972588E0,1.021299148E1
2.314742885E0,-2.572284460E0,-4.127619043E-2,1.005404282E1,1.037796358E1
2.317236531E0,-2.653640270E0,3.529413417E-2,1.002532864E1,1.037064447E1
2.319730177E0,-2.462214470E0,1.357926875E-1,9.977472305E0,1.027768911E1
2.322223875E0,-2.088934183E0,1.310070455E-1,9.838688850E0,1.005885715E1
2.324717781E0,-2.112862349E0,6.879365444E-2,1.018385315E1,1.040095115E1
2.327217417E0,-2.112862349E0,-2.374876440E-1,8.321041107E0,8.588382432E0
2.329717000E0,-2.088934183E0,-7.477571070E-2,1.001097202E1,1.022686649E1
2.332210906E0,-2.490928411E0,1.597209126E-1,1.192642593E1,1.218482132E1
2.334704812E0,-2.002792597E0,6.879365444E-2,1.003968525E1,1.023773367E1
2.337198719E0,-2.055434704E0,1.788634956E-1,9.355338097E0,9.580143781E0
2.339692677E0,-2.275574446E0,2.745763958E-1,9.862616539E0,1.012545487E1
2.342186583E0,-2.734996319E0,1.310070455E-1,9.824331284E0,1.019876722E1
2.344680490E0,-2.672782898E0,1.405783296E-1,1.009711361E1,1.044582376E1
2.347174448E0,-2.529213428E0,1.740778536E-1,9.857831001E0,1.017860775E1
2.349668198E0,-2.294716835E0,2.458625287E-1,9.690333366E0,9.961362080E0
2.352157677E0,-2.380858421E0,2.985046208E-1,9.972686768E0,1.025729366E1
2.354647104E0,-2.155933142E0,2.889333367E-1,9.910472870E0,1.014637880E1
2.357140854E0,-2.356930256E0,2.219343036E-1,9.809974670E0,1.009157956E1
2.359634500E0,-2.519642353E0,2.650051117E-1,9.991828918E0,1.030802942E1
2.362128250E0,-2.481357098E0,1.405783296E-1,1.003489971E1,1.033809013E1
2.364621948E0,-2.581855536E0,1.788634956E-1,9.987043381E0,1.031692811E1
2.367115698E0,-2.309073925E0,3.415754437E-1,1.011147022E1,1.037739496E1
2.369609448E0,-2.467000246E0,2.841476798E-1,1.002532864E1,1.032831276E1
2.372103146E0,-2.318645239E0,3.367897868E-1,1.001575756E1,1.028615296E1
2.374596583E0,-2.256431818E0,2.793620527E-1,9.843474388E0,1.010264895E1
2.377077781E0,-2.577069998E0,2.219343036E-1,9.905687332E0,1.023783112E1
2.379571219E0,-2.433500528E0,1.645065546E-1,9.953543663E0,1.024802511E1
2.382064656E0,-2.634497643E0,1.740778536E-1,9.905687332E0,1.025151318E1
2.384558094E0,-3.075375319E0,9.750752151E-2,1.002532864E1,1.048688015E1
2.387051531E0,-3.405584812E0,1.794616925E-3,1.003489971E1,1.059703842E1
2.389544969E0,-3.692723513E0,-9.870393574E-2,9.939187050E0,1.060346116E1
2.392038406E0,-3.783650875E0,-1.752742529E-1,9.996614456E0,1.069013730E1
2.394531896E0,-3.061018467E0,-8.913264424E-2,1.012104130E1,1.057417872E1
2.397025333E0,-2.213360965E-1,3.750749528E-1,9.800403595E0,9.810075510E0
2.399518875E0,3.708875179E-2,2.985046208E-1,9.967901230E0,9.972438795E0
2.402016479E0,-1.830509305E-1,2.841476798E-1,1.003968525E1,1.004537344E1
2.404510021E0,-1.974078715E-1,2.889333367E-1,9.853045464E0,9.859257439E0
2.407003562E0,-1.974078715E-1,2.697907388E-1,9.848259926E0,9.853932234E0
2.409497104E0,-1.974078715E-1,2.937189937E-1,9.857831001E0,9.864181302E0
2.411990646E0,-2.213360965E-1,2.697907388E-1,9.838688850E0,9.844875571E0
2.414484187E0,-2.261217386E-1,2.745763958E-1,9.943972588E0,9.950332359E0
2.416977729E0,-1.830509305E-1,2.793620527E-1,9.958329201E0,9.963928506E0
2.419471271E0,-1.399801224E-1,2.650051117E-1,9.996614456E0,1.000110608E1
2.421965177E0,-1.399801224E-1,3.176472187E-1,1.002054310E1,1.002655365E1
2.424467208E0,-1.782652885E-1,2.697907388E-1,9.972686768E0,9.977927987E0
2.426969187E0,-1.734796464E-1,2.937189937E-1,9.958329201E0,9.964170136E0
2.429463094E0,-1.734796464E-1,2.650051117E-1,9.896116257E0,9.901183761E0
2.431957000E0,-1.974078715E-1,2.650051117E-1,9.943972588E0,9.949461714E0
2.434450906E0,-2.213360965E-1,2.889333367E-1,9.958329201E0,9.964978305E0
2.436944812E0,-3.314059377E-1,2.937189937E-1,1.000618649E1,1.001598067E1
2.439438667E0,-6.616154313E-1,3.080759048E-1,9.972686768E0,9.999356335E0
2.441932573E0,-1.260419369E0,3.702892959E-1,9.924830437E0,1.001139502E1
2.444426531E0,-2.189432621E0,4.468596280E-1,9.987043381E0,1.023397939E1
2.446920490E0,-2.380858421E0,4.325026870E-1,9.910472870E0,1.020161840E1
2.449415698E0,-2.179861546E0,4.468596280E-1,9.757332802E0,1.000784808E1
2.451910854E0,-1.820937991E0,3.846462369E-1,9.795618057E0,9.970852572E0
2.454404812E0,-1.494915962E0,3.559323549E-1,9.891330719E0,1.000998926E1
2.456898771E0,-1.030708313E0,2.650051117E-1,1.019820976E1,1.025358814E1
2.459392729E0,-7.286145091E-1,2.602194548E-1,1.023649502E1,1.026569158E1
2.461886687E0,-7.573283911E-1,2.697907388E-1,1.002054310E1,1.005274178E1
2.464380646E0,-6.472585201E-1,3.320041299E-1,9.967901230E0,9.994409701E0
2.466874604E0,-9.206385016E-1,3.367897868E-1,1.005404282E1,1.010172161E1
2.469368615E0,-1.102493048E0,3.367897868E-1,9.896116257E0,9.963033436E0
2.471862990E0,-1.365703583E0,1.740778536E-1,9.762118340E0,9.858722222E0
2.474375490E0,-1.557129383E0,1.692921966E-1,9.776474953E0,9.901150149E0
2.476869865E0,-2.050648928E0,2.267199457E-1,1.002532864E1,1.023541778E1
2.479364240E0,-2.567498684E0,1.980060786E-1,9.953543663E0,1.028125904E1
2.481858562E0,-3.017947674E0,1.645065546E-1,9.752547264E0,1.021015420E1
2.484352937E0,-3.295515060E0,1.214357466E-1,9.838688850E0,1.037665478E1
2.486847312E0,-3.372085333E0,1.405783296E-1,9.910472870E0,1.046939321E1
2.489341687E0,-3.195016384E0,1.549352705E-1,1.011147022E1,1.060537433E1
2.491836062E0,-2.888735056E0,6.580262445E-3,9.982257843E0,1.039183839E1
2.494330437E0,-2.610569477E0,2.572284266E-2,9.910472870E0,1.024857098E1
2.496824083E0,-2.356930256E0,2.572284266E-2,1.010668468E1,1.037790235E1
2.499284083E0,-1.902294040E0,-7.477571070E-2,1.009232807E1,1.027031645E1
2.501777729E0,-1.734198213E0,-1.704886109E-1,9.776474953E0,9.930557502E0
2.504271323E0,-1.724626899E0,-1.178465188E-1,9.809974670E0,9.961115840E0
2.506764917E0,-8.536394835E-1,1.357926875E-1,1.005882835E1,1.009589857E1
2.509258562E0,-3.936193287E-1,1.980060786E-1,9.891330719E0,9.901139630E0
2.511752156E0,-3.122633696E-1,1.118644550E-1,9.781260490E0,9.786883000E0
2.514245802E0,-3.792623878E-1,1.136590727E-2,1.015992451E1,1.016700719E1
2.516739396E0,-4.127618968E-1,8.315058798E-2,9.766903877E0,9.775975540E0
2.519232990E0,-1.734796464E-1,1.788634956E-1,9.819545746E0,9.822706653E0
2.521726583E0,-8.733802289E-2,1.597209126E-1,1.005404282E1,1.005569071E1
2.524219187E0,-3.601198196E-1,1.166501045E-1,1.007318497E1,1.008029508E1
2.526712781E0,-7.914260626E-1,1.070788130E-1,9.762118340E0,9.794732031E0
2.529206375E0,-9.158528447E-1,2.093719877E-2,9.867402077E0,9.909835949E0
2.531699969E0,-2.835494876E-1,1.118644550E-1,1.032263660E1,1.032713612E1
2.534193562E0,-4.414757788E-1,2.171486616E-1,9.723833084E0,9.736271579E0
2.536687156E0,-8.392825127E-1,1.645065546E-1,9.647262573E0,9.685098487E0
2.539180750E0,-5.371887088E-1,2.937189937E-1,1.032263660E1,1.034077700E1
2.541674344E0,-4.606183469E-1,2.697907388E-1,1.013599682E1,1.015004373E1
2.544167937E0,-7.962117195E-1,2.841476798E-1,9.757332802E0,9.793887707E0
2.546661687E0,-9.014959335E-1,2.841476798E-1,1.001097202E1,1.005549579E1
2.549162937E0,-1.155135155E0,1.597209126E-1,9.853045464E0,9.921811977E0
2.551656687E0,-1.097707391E0,1.214357466E-1,1.005404282E1,1.011451853E1
2.554150490E0,-1.289133191E0,2.315055877E-1,9.671191216E0,9.759477381E0
2.556644240E0,-1.035493970E0,2.506481707E-1,1.021735287E1,1.027274899E1
2.559137990E0,-9.110672474E-1,2.602194548E-1,9.987043381E0,1.003188881E1
2.561631687E0,-6.711867452E-1,2.841476798E-1,9.987043381E0,1.001360410E1
2.564125437E0,-1.150349498E0,1.501496136E-1,9.604191780E0,9.674003753E0
2.566619240E0,-9.206385016E-1,3.846462369E-1,1.019342422E1,1.024213969E1
2.569113510E0,-5.084748268E-1,4.229314029E-1,1.008275604E1,1.010442413E1
2.571618927E0,-1.116850019E0,2.171486616E-1,9.876974106E0,9.942289726E0
2.574124292E0,-1.547558069E0,2.362912297E-1,1.002054310E1,1.014209315E1
2.576618562E0,-1.131206870E0,3.415754437E-1,1.007318497E1,1.014225607E1
2.579112781E0,-8.584251404E-1,4.803591371E-1,9.896116257E0,9.944885901E0
2.581607052E0,-1.159920812E0,3.990031779E-1,9.896116257E0,9.971847211E0
2.584101323E0,-1.169492126E0,4.564309120E-1,1.000618649E1,1.008463232E1
2.586595542E0,-2.036292076E0,3.272185028E-1,9.862616539E0,1.007594970E1
2.589089812E0,-1.849651933E0,4.516452849E-1,1.014556789E1,1.032268103E1
2.591584083E0,-1.743769526E0,4.755735099E-1,9.987043381E0,1.014928263E1
2.594078094E0,-1.974078655E0,2.889333367E-1,9.786046028E0,9.987350293E0
2.596566792E0,-2.347358942E0,1.166501045E-1,9.977472305E0,1.025054412E1
2.599055437E0,-2.495713949E0,1.453639716E-1,9.752547264E0,1.006786457E1
2.601549448E0,-2.495713949E0,1.740778536E-1,1.038963604E1,1.068660041E1
2.604043458E0,-2.586641312E0,3.463610709E-1,1.007318497E1,1.040575488E1
2.606537469E0,-2.294716835E0,3.320041299E-1,9.991828918E0,1.025731920E1
2.609031479E0,-2.543570518E0,2.219343036E-1,9.307481766E0,9.651332687E0
2.611525490E0,-2.644068956E0,2.219343036E-1,1.016949654E1,1.050994840E1
2.614019552E0,-2.888735056E0,1.788634956E-1,1.002054310E1,1.043015179E1
2.616513562E0,-2.883949518E0,1.070788130E-1,9.924830437E0,1.033590295E1
2.619007521E0,-2.773281336E0,1.453639716E-1,1.026520920E1,1.063422493E1
2.621498771E0,-2.500499725E0,1.357926875E-1,9.671191216E0,9.990139041E0
2.623992729E0,-2.366501570E0,1.214357466E-1,1.021735287E1,1.048853545E1
2.626486687E0,-2.069791555E0,2.075773627E-1,9.561120987E0,9.784792280E0
2.628980594E0,-1.738983870E0,2.219343036E-1,1.002054310E1,1.017273826E1
2.631474552E0,-1.887937069E0,1.262213886E-1,9.991828918E0,1.016940919E1
2.633968510E0,-1.600200176E0,1.645065546E-1,1.016471100E1,1.029121240E1
2.636462469E0,-1.389631748E0,8.315058798E-2,9.824331284E0,9.922473259E0
2.638956479E0,-1.571486235E0,5.443671346E-2,1.021735287E1,1.033764151E1
2.641450437E0,-1.523629785E0,1.788634956E-1,9.905687332E0,1.002377581E1
2.643944344E0,-2.270788670E0,1.357926875E-1,9.695118904E0,9.958426151E0
2.646434812E0,-2.299502611E0,8.315058798E-2,1.003489971E1,1.029533091E1
2.648928719E0,-2.356930256E0,7.836493850E-2,9.613762856E0,9.898772527E0
2.651422573E0,-2.026720762E0,2.027917206E-1,9.934401512E0,1.014105788E1
2.653916375E0,-2.069791555E0,8.315058798E-2,9.776474953E0,9.993518580E0
2.656410281E0,-2.821137905E0,-2.213360928E-2,9.819545746E0,1.021678950E1
2.658904187E0,-3.003590584E0,-1.561316848E-1,1.038963604E1,1.081621332E1
2.661398094E0,-2.486142635E0,4.007977992E-2,9.943972588E0,1.025012695E1
2.663891948E0,-2.366501570E0,2.093719877E-2,1.000139999E1,1.027758580E1
2.666385802E0,-2.423929453E0,-8.434699476E-2,1.021735287E1,1.050127840E1
2.668879187E0,-2.232503414E0,1.645065546E-1,9.747760773E0,1.000149859E1
2.671351115E0,-2.117648125E0,1.549352705E-1,9.891330719E0,1.011666259E1
2.673844500E0,-1.604985833E0,6.879365444E-2,9.996614456E0,1.012487100E1
2.676337885E0,-2.112862349E0,-9.870393574E-2,9.364909172E0,9.600804840E0
2.678831271E0,-1.887937069E0,8.793623000E-2,9.987043381E0,1.016430394E1
2.681324656E0,-1.188634634E0,2.027917206E-1,9.982257843E0,1.005482215E1
2.683818042E0,-1.001994491E0,1.118644550E-1,1.022692394E1,1.027650135E1
2.686311427E0,-1.360917926E0,6.879365444E-2,9.843474388E0,9.937344625E0
2.688804865E0,-1.207777262E0,4.486542568E-2,1.011147022E1,1.018344583E1
2.691298667E0,-2.203789711E0,-1.734796353E-2,9.675976753E0,9.923785375E0
2.693800698E0,-2.242074728E0,-1.178465188E-1,9.896116257E0,1.014760582E1
2.696302677E0,-2.280359983E0,-9.870393574E-2,1.043749237E1,1.068414859E1
2.698796479E0,-2.433500528E0,-1.800599098E-1,9.819545746E0,1.011819278E1
2.701290177E0,-2.309073925E0,-2.087737769E-1,9.742975235E0,1.001503746E1
2.703783979E0,-1.604985833E0,-1.944168359E-1,1.053320503E1,1.065655600E1
2.706277781E0,-2.036292076E0,-9.391828626E-2,9.733404160E0,9.944569503E0
