"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.342205320E0,1.253240824E0,1.166501045E-1,8.871390343E0,8.960233614E0
5.344699070E0,1.104885817E0,9.272187948E-2,8.914461136E0,8.983150191E0
5.347192872E0,9.134600163E-1,4.486542568E-2,8.967103004E0,9.013620715E0
5.349686622E0,8.081758618E-1,1.794616925E-3,9.092127800E0,9.127975645E0
5.352180424E0,6.789634228E-1,-1.178465188E-1,9.135198593E0,9.161153446E0
5.354674174E0,5.593222976E-1,-1.896311939E-1,9.173483849E0,9.192475583E0
5.357167299E0,4.875376225E-1,-2.614158690E-1,9.183054924E0,9.199702654E0
5.359630893E0,3.918247223E-1,-3.044866920E-1,9.221340179E0,9.234682099E0
5.362124018E0,3.535395563E-1,-4.049852192E-1,9.250054359E0,9.265662896E0
5.364617143E0,3.008974493E-1,-4.097708762E-1,9.269196510E0,9.283127458E0
5.367110268E0,2.428714931E-1,-4.193421602E-1,9.250054359E0,9.262739339E0
5.369603393E0,1.423729509E-1,-3.810569942E-1,9.254839897E0,9.263775473E0
5.372096570E0,3.708875179E-2,-3.810569942E-1,9.307481766E0,9.315352748E0
5.374589695E0,-1.196411322E-3,-3.523431420E-1,9.360123634E0,9.366752990E0
5.377082403E0,-5.982056726E-3,-2.327020019E-1,9.364909172E0,9.367801760E0
5.379559643E0,2.751746029E-2,-1.800599098E-1,9.384052277E0,9.385819938E0
5.382052351E0,1.040877849E-1,-6.041877344E-2,9.388837814E0,9.389609161E0
5.384545007E0,1.615155339E-1,-1.734796353E-2,9.360123634E0,9.361533137E0
5.387037664E0,3.104687333E-1,4.007977992E-2,9.427123070E0,9.432319259E0
5.389530372E0,3.918247223E-1,1.214357466E-1,9.527621269E0,9.536447992E0
5.392023028E0,4.013960063E-1,1.405783296E-1,9.671191216E0,9.680538236E0
5.394515736E0,3.726821244E-1,2.075773627E-1,9.886545181E0,9.895744335E0
5.397008445E0,3.487538993E-1,1.836491376E-1,1.010189915E1,1.010958568E1
5.399501101E0,2.865405083E-1,2.075773627E-1,1.037049294E1,1.037652724E1
5.401994434E0,2.189432681E-1,1.980060786E-1,1.064806080E1,1.065215196E1
5.404517403E0,1.519442350E-1,1.166501045E-1,1.092084217E1,1.092252205E1
5.407010736E0,2.273181453E-2,1.118644550E-1,1.118465137E1,1.118523387E1
5.409504018E0,-1.304088384E-1,6.879365444E-2,1.151486111E1,1.151580502E1
5.411997299E0,-4.319044948E-1,8.315058798E-2,1.179721355E1,1.180540991E1
5.414490632E0,-6.281159520E-1,7.836493850E-2,1.202213955E1,1.203879189E1
5.416983966E0,-9.110672474E-1,6.580262445E-3,1.218963718E1,1.222363864E1
5.419477299E0,-1.021137118E0,-5.084748194E-2,1.238166046E1,1.242380064E1
5.421970736E0,-1.092921734E0,-1.609173268E-1,1.254915810E1,1.259768793E1
5.424468549E0,-1.150349498E0,-1.896311939E-1,1.272144127E1,1.277475369E1
5.426961986E0,-1.054636598E0,-2.614158690E-1,1.291765308E1,1.296326956E1
5.429455424E0,-9.924231768E-1,-3.236292601E-1,1.299422359E1,1.303608402E1
5.431948861E0,-9.541380405E-1,-4.241278172E-1,1.309950733E1,1.314105613E1
5.434442299E0,-9.732806087E-1,-4.480560422E-1,1.320000648E1,1.324342103E1
5.436935736E0,-9.684949517E-1,-4.432703853E-1,1.332981682E1,1.337230300E1
5.439429174E0,-9.493523836E-1,-4.001995921E-1,1.347817135E1,1.351748988E1
5.441922664E0,-1.011565804E0,-3.475574851E-1,1.353559971E1,1.357779515E1
5.444416101E0,-9.254241586E-1,-3.523431420E-1,1.364088345E1,1.367677801E1
5.446909486E0,-8.153542876E-1,-2.805584669E-1,1.370788288E1,1.373497611E1
5.449401049E0,-7.286145091E-1,-2.566302419E-1,1.385623741E1,1.387775390E1
5.451892611E0,-6.664010882E-1,-2.757728100E-1,1.403809261E1,1.405660646E1
5.454385997E0,-6.664010882E-1,-2.853440940E-1,1.418644714E1,1.420495668E1
5.456879330E0,-5.898307562E-1,-2.279163599E-1,1.440718555E1,1.442105550E1
5.459372716E0,-6.089733839E-1,-2.949153781E-1,1.460818195E1,1.462384367E1
5.461866101E0,-6.041877270E-1,-3.332005441E-1,1.480439377E1,1.482046356E1
5.464359434E0,-6.089733839E-1,-2.757728100E-1,1.497667694E1,1.499158936E1
5.466852820E0,-6.616154313E-1,-2.901297510E-1,1.514417458E1,1.516139617E1
5.469346153E0,-6.903293133E-1,-3.284149170E-1,1.527338696E1,1.529250666E1
5.471839434E0,-6.664010882E-1,-3.762713671E-1,1.543669701E1,1.545565544E1
5.474331101E0,-6.233302951E-1,-3.619144261E-1,1.554676723E1,1.556346665E1
5.476822716E0,-5.084748268E-1,-3.044866920E-1,1.567119408E1,1.568239722E1
5.479315997E0,-3.649054468E-1,-2.518445849E-1,1.575255013E1,1.575878857E1
5.481809226E0,-2.117647976E-1,-1.800599098E-1,1.580040646E1,1.580285133E1
5.484302507E0,-1.112662554E-1,-6.041877344E-2,1.575255013E1,1.575305894E1
5.486795841E0,8.015955985E-2,1.136590727E-2,1.576690674E1,1.576711460E1
5.489289122E0,1.854437590E-1,1.405783296E-1,1.573819256E1,1.573991285E1
5.491782403E0,3.200400174E-1,2.267199457E-1,1.580997753E1,1.581484167E1
5.494275736E0,3.918247223E-1,2.841476798E-1,1.583869171E1,1.584608537E1
5.496769174E0,4.061816335E-1,3.128615618E-1,1.593440437E1,1.594265061E1
5.499265945E0,4.683950245E-1,3.128615618E-1,1.597747517E1,1.598740094E1
5.501762664E0,5.210371017E-1,2.315055877E-1,1.607797432E1,1.608808045E1
5.504256101E0,5.880361795E-1,1.788634956E-1,1.614975739E1,1.616144926E1
5.506749539E0,6.023930907E-1,8.793623000E-2,1.623111343E1,1.624252608E1
5.509242924E0,6.454638839E-1,2.572284266E-2,1.623111343E1,1.624396284E1
5.511736361E0,5.832505226E-1,-1.256231871E-2,1.621197128E1,1.622246442E1
5.514229799E0,5.641079545E-1,-4.606183618E-2,1.618804359E1,1.619793490E1
5.516723236E0,5.497509837E-1,-1.256231871E-2,1.613540077E1,1.614476826E1
5.519216674E0,5.736792088E-1,-2.691925503E-2,1.603011703E1,1.604040164E1
5.521710111E0,5.736792088E-1,-5.563312769E-2,1.596311760E1,1.597351954E1
5.524202976E0,4.875376225E-1,-4.127619043E-2,1.587219048E1,1.587973007E1
5.526669486E0,4.013960063E-1,-6.041877344E-2,1.577647781E1,1.578169894E1
5.529162351E0,3.343969584E-1,-6.520441920E-2,1.557548046E1,1.557920616E1
5.531655216E0,3.152543902E-1,-4.606183618E-2,1.543191147E1,1.543519999E1
5.534148028E0,4.205385745E-1,-7.956135273E-2,1.530210114E1,1.530808551E1
5.536640893E0,4.971089065E-1,-5.084748194E-2,1.521117401E1,1.521937967E1
5.539133809E0,5.449653864E-1,-8.913264424E-2,1.506281853E1,1.507293714E1
5.541626934E0,5.545366406E-1,-7.956135273E-2,1.491924953E1,1.492976381E1
5.544124539E0,5.306084156E-1,6.580262445E-3,1.478525066E1,1.479477022E1
5.546622091E0,4.157529473E-1,4.486542568E-2,1.462732506E1,1.463330112E1
5.549115216E0,3.248256743E-1,9.750752151E-2,1.442632771E1,1.443031360E1
5.551608341E0,2.045863420E-1,1.070788130E-1,1.434975719E1,1.435161500E1
5.554101466E0,9.451649338E-2,8.793623000E-2,1.428754425E1,1.428812748E1
5.556594591E0,2.751746029E-2,9.272187948E-2,1.428215981E1,1.428248729E1
5.559087716E0,-7.298108935E-2,5.443671346E-2,1.428215981E1,1.428245001E1
5.561580841E0,-5.383851007E-2,3.529413417E-2,1.426301765E1,1.426316293E1
5.564074018E0,-2.512463741E-2,5.443671346E-2,1.423908901E1,1.423921523E1
5.566567143E0,2.273181453E-2,1.615155302E-2,1.428754425E1,1.428757146E1
5.569060268E0,1.280160099E-1,-3.170489892E-2,1.434975719E1,1.435036323E1
5.571552143E0,1.950150430E-1,-1.256231871E-2,1.448375511E1,1.448507338E1
5.574045268E0,2.237289101E-1,-4.606183618E-2,1.457468319E1,1.457647304E1
5.576538341E0,1.663011760E-1,-1.130608693E-1,1.467518139E1,1.467655912E1
5.579031414E0,1.184447184E-1,-1.513460279E-1,1.477089405E1,1.477214425E1
5.581524539E0,2.751746029E-2,-2.709871531E-1,1.485703564E1,1.485953227E1
5.584017664E0,-7.776673883E-2,-3.236292601E-1,1.490010643E1,1.490382351E1
5.586511361E0,-1.399801224E-1,-3.619144261E-1,1.497667694E1,1.498170313E1
5.589014903E0,-1.591227055E-1,-3.475574851E-1,1.508674717E1,1.509158893E1
5.591518445E0,-1.399801224E-1,-3.092723191E-1,1.515374565E1,1.515754766E1
5.594012143E0,-8.733802289E-2,-3.284149170E-1,1.526860142E1,1.527238271E1
5.596505841E0,2.273181453E-2,-2.614158690E-1,1.537448406E1,1.537672316E1
5.598999486E0,1.136590764E-1,-2.183450609E-1,1.555155277E1,1.555350078E1
5.601493184E0,2.045863420E-1,-1.657029688E-1,1.569990730E1,1.570211458E1
5.603986882E0,3.008974493E-1,-1.704886109E-1,1.585783386E1,1.586160460E1
5.606480580E0,3.439682424E-1,-1.704886109E-1,1.600140381E1,1.600600838E1
5.608974278E0,4.061816335E-1,-1.274178028E-1,1.616890144E1,1.617450440E1
5.611467976E0,4.444667995E-1,-7.477571070E-2,1.632204056E1,1.632826231E1
5.613961257E0,3.918247223E-1,-1.082752272E-1,1.646142387E1,1.646644242E1
5.616435476E0,3.870390654E-1,-1.322034448E-1,1.660499191E1,1.661002810E1
5.618928757E0,3.726821244E-1,-1.704886109E-1,1.686341667E1,1.686839590E1
5.621422039E0,3.391826153E-1,-1.082752272E-1,1.713141441E1,1.713511389E1
5.623915268E0,4.205385745E-1,-7.956135273E-2,1.734676743E1,1.735204665E1
5.626408549E0,4.971089065E-1,-4.127619043E-2,1.757229042E1,1.757936892E1
5.628901830E0,6.167500615E-1,6.580262445E-3,1.779721642E1,1.780790095E1
5.631395216E0,7.842476368E-1,5.922235921E-2,1.800778580E1,1.802495218E1
5.633890528E0,8.895317912E-1,5.922235921E-2,1.825185204E1,1.827361149E1
5.636385841E0,8.991031051E-1,8.793623000E-2,1.847737694E1,1.849944804E1
5.638879226E0,8.895317912E-1,1.070788130E-1,1.875015831E1,1.877155213E1
5.641372611E0,8.321040869E-1,1.214357466E-1,1.897029877E1,1.898892780E1
5.643865945E0,6.933203340E-1,1.884347796E-1,1.914736748E1,1.916084242E1
5.646359330E0,5.784648657E-1,8.793623000E-2,1.931007957E1,1.931894220E1
5.648852768E0,5.258227587E-1,1.615155302E-2,1.942971992E1,1.943684045E1
5.651346153E0,4.827519655E-1,-6.520441920E-2,1.949731636E1,1.950340089E1
5.653839539E0,2.476571500E-1,-1.657029688E-1,1.950210190E1,1.950437823E1
5.656332924E0,-3.170489967E-1,-2.183450609E-1,1.884587097E1,1.884980231E1
5.658826674E0,3.296113312E-1,8.315058798E-2,1.920479393E1,1.920780226E1
5.661337455E0,6.311069727E-1,1.310070455E-1,1.966481400E1,1.967537467E1
5.663831205E0,5.688936114E-1,-5.563312769E-2,1.964567184E1,1.965398578E1
5.666324955E0,4.109672904E-1,-2.231307179E-1,1.924308014E1,1.924876138E1
5.668818705E0,4.348955154E-1,-1.609173268E-1,1.913779640E1,1.914341348E1
5.671312455E0,5.210371017E-1,-2.691925503E-2,1.914258194E1,1.914969054E1
5.673806257E0,6.119644046E-1,3.529413417E-2,1.906122589E1,1.907107964E1
5.676300007E0,6.693921089E-1,8.315058798E-2,1.886022758E1,1.887228615E1
5.678793132E0,7.555337548E-1,6.879365444E-2,1.869272995E1,1.870811901E1
5.681264695E0,7.268198729E-1,4.965107143E-2,1.853001785E1,1.854433320E1
5.683757820E0,6.502495408E-1,3.050848842E-2,1.839063644E1,1.840215379E1
5.686250945E0,4.827519655E-1,-2.691925503E-2,1.810828400E1,1.811473774E1
5.688744018E0,3.487538993E-1,-1.130608693E-1,1.785943031E1,1.786319297E1
5.691237143E0,1.950150430E-1,-2.566302419E-1,1.765364647E1,1.765658867E1
5.693730320E0,4.666004330E-2,-3.523431420E-1,1.755314827E1,1.755674620E1
5.696223445E0,-6.340979785E-2,-4.384847581E-1,1.755793381E1,1.756352269E1
5.698716570E0,-1.974078715E-1,-5.491527915E-1,1.751964951E1,1.752936557E1
5.701209695E0,-2.691925466E-1,-6.113662124E-1,1.750050735E1,1.751325187E1
5.703702872E0,-3.218346536E-1,-6.735795736E-1,1.745265007E1,1.746860846E1
5.706197768E0,-3.553341627E-1,-7.070791125E-1,1.732762527E1,1.734568594E1
5.708690945E0,-3.074777126E-1,-8.123632669E-1,1.719841194E1,1.722033246E1
5.711184070E0,-2.787638307E-1,-8.602197170E-1,1.701177216E1,1.703578819E1
5.713677195E0,-2.452643216E-1,-8.889335990E-1,1.682991791E1,1.685516225E1
5.716170372E0,-2.787638307E-1,-8.841479421E-1,1.661456490E1,1.664040845E1
5.718663549E0,-3.601198196E-1,-8.458628058E-1,1.630289841E1,1.632879869E1
5.721156726E0,-4.558327198E-1,-8.506484628E-1,1.592961884E1,1.595882648E1
5.723649539E0,-5.228317380E-1,-8.554341197E-1,1.551326752E1,1.554562928E1
5.726130684E0,-5.419743061E-1,-8.745766878E-1,1.516331673E1,1.519818393E1
5.728623497E0,-5.419743061E-1,-8.554341197E-1,1.476610851E1,1.480079269E1
5.731116309E0,-5.132604837E-1,-8.506484628E-1,1.445504189E1,1.448914335E1
5.733609122E0,-4.654040039E-1,-8.745766878E-1,1.410030556E1,1.413506640E1
5.736101934E0,-4.366901219E-1,-8.554341197E-1,1.385145187E1,1.388471047E1
5.738594799E0,-4.845465720E-1,-7.405785918E-1,1.358824158E1,1.361703166E1
5.741087611E0,-4.749752879E-1,-6.352944374E-1,1.334417343E1,1.336772849E1
5.743580476E0,-5.228317380E-1,-5.826523304E-1,1.308515072E1,1.310854706E1
5.746073289E0,-4.654040039E-1,-4.767699242E-1,1.288893890E1,1.290614801E1
5.748566622E0,-4.462614357E-1,-4.145565331E-1,1.273101330E1,1.274557594E1
5.751084018E0,-4.031906128E-1,-4.097708762E-1,1.247737408E1,1.249061002E1
5.753577351E0,-3.457628787E-1,-4.719842672E-1,1.219920826E1,1.221323067E1
5.756070684E0,-3.601198196E-1,-4.959124923E-1,1.185942745E1,1.187525305E1
5.758564018E0,-4.175475538E-1,-5.539384484E-1,1.157228851E1,1.159306065E1
5.761057351E0,-6.233302951E-1,-5.826523304E-1,1.142871952E1,1.146052592E1
5.763550684E0,-8.727820516E-1,-5.443671346E-1,1.142393398E1,1.147015047E1
5.766044018E0,-1.001994491E0,-5.347958803E-1,1.145264721E1,1.150882825E1
5.768537299E0,-1.083350420E0,-5.395814776E-1,1.149093246E1,1.155449372E1
5.771029330E0,-1.116850019E0,-5.778666735E-1,1.162971592E1,1.169750299E1
5.773522611E0,-1.112064362E0,-5.778666735E-1,1.172542953E1,1.179221416E1
5.776015893E0,-1.045065284E0,-5.204389095E-1,1.173978615E1,1.179769456E1
5.778509174E0,-9.014959335E-1,-4.384847581E-1,1.169192982E1,1.173482793E1
5.781002455E0,-8.009973764E-1,-4.528416991E-1,1.168714428E1,1.172331028E1
5.783495789E0,-8.823533654E-1,-3.714857101E-1,1.174457169E1,1.178352720E1
5.785989070E0,-8.344969153E-1,-3.667000830E-1,1.175414276E1,1.178943282E1
5.788482403E0,-8.297112584E-1,-3.379862010E-1,1.171585751E1,1.175006266E1
5.790975736E0,-7.668996453E-1,-3.188436031E-1,1.163450146E1,1.166410822E1
5.793469539E0,-6.185446382E-1,-3.523431420E-1,1.162971592E1,1.165148212E1
5.795985736E0,-5.515456200E-1,-3.332005441E-1,1.163450146E1,1.165233236E1
5.798479539E0,-4.654040039E-1,-3.619144261E-1,1.160578823E1,1.162075313E1
5.800973341E0,-6.424728632E-1,-4.049852192E-1,1.154835987E1,1.157330550E1
5.803467091E0,-1.494915962E0,-4.241278172E-1,1.111705399E1,1.122513018E1
5.805960893E0,-6.616154313E-1,-1.752742529E-1,1.116491032E1,1.118586959E1
5.808454695E0,-2.787638307E-1,-1.417747438E-1,1.101177025E1,1.101621048E1
5.810948445E0,-2.548356056E-1,-3.379862010E-1,1.062891865E1,1.063734400E1
5.813441414E0,-2.596212626E-1,-4.193421602E-1,1.033699417E1,1.034875353E1
5.815904903E0,-3.122633696E-1,-3.236292601E-1,1.026042366E1,1.027027449E1
5.818397872E0,-9.690931439E-2,-2.853440940E-1,1.033220863E1,1.033660234E1
5.820890789E0,-3.469592705E-2,-3.092723191E-1,1.026042366E1,1.026514232E1
5.823383705E0,-1.076770201E-2,-3.332005441E-1,1.000618649E1,1.001173844E1
5.825876674E0,7.537391037E-2,-3.523431420E-1,9.647262573E0,9.653988920E0
5.828369591E0,1.758724600E-1,-3.284149170E-1,9.293125153E0,9.300589367E0
5.830863132E0,2.673979402E-1,-3.044866920E-1,9.067601204E0,9.076651662E0
5.833367143E0,2.380858511E-1,-2.231307179E-1,8.718249321E0,8.724353467E0
5.835871153E0,-1.076770201E-2,-1.369891018E-1,8.455039024E0,8.456155560E0
5.838364695E0,3.822534084E-1,-5.563312769E-2,7.990232944E0,7.999564689E0
5.840858236E0,3.966103494E-1,-1.082752272E-1,7.406384468E0,7.417786340E0
5.843351778E0,4.253242314E-1,-1.226321608E-1,6.898507595E0,6.912694582E0
5.845845320E0,4.492524564E-1,-8.913264424E-2,6.726224422E0,6.741800010E0
5.848338914E0,4.636093974E-1,1.136590727E-2,6.644868374E0,6.661031344E0
5.850831934E0,4.923232496E-1,7.836493850E-2,6.482156754E0,6.501298288E0
5.853315476E0,7.316055298E-1,9.750752151E-2,6.118447304E0,6.162803889E0
5.855799018E0,9.756734371E-1,1.070788130E-1,5.648856163E0,5.733496357E0
5.858292039E0,1.147956610E0,9.750752151E-2,5.356931686E0,5.479418691E0
5.860785007E0,1.224527001E0,1.310070455E-1,5.285147190E0,5.426731064E0
5.863278028E0,1.090528965E0,1.118644550E-1,5.218147755E0,5.332057114E0
5.865770997E0,8.943174481E-1,1.118644550E-1,5.184648514E0,5.262404162E0
5.868263966E0,7.124629617E-1,1.597209126E-1,5.060221672E0,5.112627271E0
5.870757820E0,4.157529473E-1,2.219343036E-1,4.964509010E0,4.986828156E0
5.873266570E0,2.524427772E-1,2.745763958E-1,5.103292465E0,5.116904683E0
5.875775268E0,2.428714931E-1,2.219343036E-1,4.025924206E0,4.039344886E0
5.878269122E0,2.428714931E-1,2.410768867E-1,3.666402578E0,3.682337911E0
5.880762976E0,3.008974493E-1,2.602194548E-1,3.857828379E0,3.878284832E0
5.883256830E0,2.626122832E-1,3.224328458E-1,4.068994999E0,4.090189293E0
5.885750684E0,2.626122832E-1,3.080759048E-1,4.222135544E0,4.241497911E0
5.888244539E0,3.966103494E-1,2.650051117E-1,4.403990269E0,4.429746919E0
5.890738393E0,5.497509837E-1,1.788634956E-1,4.533202648E0,4.569917345E0
5.893232299E0,7.890332937E-1,1.357926875E-1,4.571487427E0,4.641067817E0
5.895725997E0,9.948160052E-1,8.793623000E-2,4.628915310E0,4.735424861E0
5.898215424E0,1.109671474E0,5.443671346E-2,4.686343193E0,4.816237812E0
5.900704799E0,1.181456208E0,6.400800496E-2,4.782055855E0,4.926255575E0
5.903198497E0,1.286740422E0,1.166501045E-1,4.853840828E0,5.022855656E0
5.905692143E0,1.330409408E0,1.118644550E-1,4.805984497E0,4.987984546E0
5.908185736E0,1.301695466E0,1.214357466E-1,4.710271358E0,4.888334481E0
5.910679434E0,1.291526079E0,1.262213886E-1,4.648057938E0,4.825807087E0
5.913173132E0,1.195813060E0,1.118644550E-1,4.557130814E0,4.712740581E0
5.915666830E0,1.138385415E0,1.453639716E-1,4.494917393E0,4.639109225E0
5.918160528E0,1.124028444E0,1.836491376E-1,4.375276089E0,4.521084804E0
5.920654174E0,1.176670551E0,1.740778536E-1,4.317848682E0,4.478691096E0
5.923147195E0,1.219741344E0,2.458625287E-1,4.226921082E0,4.406254550E0
5.925609382E0,1.335195065E0,3.032902777E-1,4.164707661E0,4.384007385E0
5.928102403E0,1.359123230E0,3.272185028E-1,4.073780537E0,4.306968280E0
5.930595424E0,1.368694544E0,4.085744619E-1,4.001996040E0,4.249262307E0
5.933088393E0,1.383051515E0,4.420739710E-1,3.901497364E0,4.162924761E0
5.935581414E0,1.430907965E0,4.660021961E-1,3.853042603E0,4.136495249E0
5.938074434E0,1.502692580E0,4.947160780E-1,3.776472330E0,4.094456282E0
5.940567403E0,1.569691658E0,4.899304509E-1,3.747758389E0,4.092634443E0
5.943060476E0,1.646261930E0,4.755735099E-1,3.709473372E0,4.086140135E0
5.945555320E0,1.703689694E0,4.660021961E-1,3.714258909E0,4.112837933E0
5.948048393E0,1.808973908E0,4.516452849E-1,3.742972851E0,4.181652284E0
5.950541414E0,1.885544300E0,4.755735099E-1,3.762115479E0,4.234968754E0
5.953034434E0,1.909472466E0,4.947160780E-1,3.853042603E0,4.328598664E0
5.955527507E0,1.957328916E0,4.612165689E-1,3.886542082E0,4.375964643E0
5.958020580E0,1.957328916E0,4.707878530E-1,3.891926050E0,4.381765177E0
5.960514226E0,2.024327993E0,4.851447940E-1,3.857828379E0,4.383618265E0
5.963017924E0,2.033899307E0,4.947160780E-1,3.776472330E0,4.317781103E0
5.965521570E0,1.976471543E0,4.995017350E-1,3.699902058E0,4.224359949E0
5.968015216E0,1.861616015E0,5.527420044E-1,3.527618885E0,4.026814238E0
5.970508861E0,1.674975872E0,5.766702294E-1,3.331407309E0,3.773111101E0
5.973002455E0,1.564906001E0,5.670989752E-1,3.111267567E0,3.528529143E0
5.975496101E0,1.464407444E0,6.005984545E-1,2.871985435E0,3.279254185E0
5.977989799E0,1.483550072E0,6.005984545E-1,2.675175667E0,3.117403433E0
5.980482924E0,1.526620865E0,6.005984545E-1,2.579462767E0,3.056945851E0
5.982967091E0,1.521835208E0,6.005984545E-1,2.555534601E0,3.034379344E0
5.985451257E0,1.545763373E0,5.090730190E-1,2.565105915E0,3.037813046E0
5.987944382E0,1.655833244E0,5.090730190E-1,2.541177750E0,3.075471253E0
5.990437507E0,1.727617979E0,4.277170599E-1,2.569891453E0,3.126011491E0
5.992930580E0,1.799402595E0,4.181457460E-1,2.651247501E0,3.231378789E0
5.995423705E0,1.885544300E0,3.798605800E-1,2.770888567E0,3.373039404E0
5.997916830E0,2.014756680E0,3.942175210E-1,2.876770973E0,3.534184936E0
6.000409955E0,2.177468538E0,4.660021961E-1,3.135195971E0,3.845514407E0
6.002903080E0,2.297109842E0,4.516452849E-1,3.206980467E0,3.970569330E0
6.005396205E0,2.393420935E0,4.085744619E-1,3.407977581E0,4.184460306E0
6.007889903E0,2.422134638E0,4.085744619E-1,3.570689678E0,4.333992856E0
6.010410580E0,2.460419893E0,4.085744619E-1,3.652045488E0,4.422446765E0
6.012904278E0,2.513062000E0,3.224328458E-1,3.790829182E0,4.559586543E0
6.015397976E0,2.503490686E0,2.554338276E-1,3.876971006E0,4.622079212E0
6.017891674E0,2.570489645E0,1.884347796E-1,3.958925009E0,4.723982632E0
6.020385372E0,2.666202545E0,1.692921966E-1,4.045066833E0,4.847665577E0
6.022879070E0,2.714059114E0,1.645065546E-1,4.164707661E0,4.973727896E0
6.025372143E0,2.752344131E0,2.027917206E-1,4.260420799E0,5.076190312E0
6.027854070E0,2.795415163E0,2.171486616E-1,4.289134502E0,5.124273046E0
6.030335997E0,2.857628345E0,2.602194548E-1,4.360919476E0,5.220284724E0
6.032829070E0,2.891128063E0,3.463610709E-1,4.399204254E0,5.275564950E0
6.035322091E0,2.895913601E0,3.463610709E-1,4.423132420E0,5.298148920E0
6.037815111E0,2.924627542E0,3.559323549E-1,4.461417675E0,5.346436362E0
6.040308184E0,2.929413080E0,3.415754437E-1,4.518845558E0,5.396118972E0
6.042801205E0,2.924627542E0,3.224328458E-1,4.566701889E0,5.432510961E0
6.045294278E0,2.938984394E0,3.176472187E-1,4.571487427E0,5.443989926E0
6.047787351E0,2.972483873E0,2.410768867E-1,4.652843475E0,5.526547824E0
6.050280372E0,3.015554667E0,2.458625287E-1,4.695914268E0,5.586199884E0
6.052773705E0,2.967698336E0,2.171486616E-1,4.758127689E0,5.611966327E0
6.055280007E0,2.967698336E0,2.267199457E-1,4.810770035E0,5.657043722E0
6.057773341E0,2.982055187E0,2.506481707E-1,4.772484779E0,5.633124232E0
6.060266622E0,2.986840963E0,2.410768867E-1,4.863411903E0,5.712452393E0
6.062759903E0,2.962912560E0,1.980060786E-1,4.877768993E0,5.710576818E0
6.065253236E0,2.962912560E0,1.692921966E-1,4.906482697E0,5.734202921E0
6.067746570E0,3.020340443E0,1.692921966E-1,4.896911621E0,5.755941249E0
6.070239903E0,3.025125980E0,1.932204217E-1,4.920839787E0,5.779566206E0
6.072733236E0,3.077768087E0,2.027917206E-1,4.954937458E0,5.836538880E0
6.075226570E0,3.082553864E0,2.554338276E-1,4.931009293E0,5.820845077E0
6.077720216E0,3.082553864E0,2.315055877E-1,4.911268711E0,5.803127908E0
6.080221205E0,3.087339401E0,2.315055877E-1,4.868197441E0,5.769281215E0
6.082722143E0,3.068196774E0,2.362912297E-1,4.801198483E0,5.702733718E0
6.085215789E0,3.039483070E0,2.506481707E-1,4.700700283E0,5.603379783E0
6.087709382E0,3.058625460E0,2.458625287E-1,4.667200565E0,5.585552721E0
6.090203028E0,2.953341246E0,2.506481707E-1,4.523631096E0,5.408168573E0
6.092696674E0,2.905484915E0,3.176472187E-1,4.418346882E0,5.297596768E0
6.095190268E0,2.857628345E0,3.942175210E-1,4.418346882E0,5.276669061E0
6.097683914E0,2.900699139E0,4.468596280E-1,4.356133461E0,5.252583912E0
6.100177559E0,2.953341246E0,5.042873621E-1,4.327419758E0,5.263372685E0
6.102671466E0,2.996412039E0,4.851447940E-1,4.289134502E0,5.254571853E0
6.105171361E0,3.020340443E0,4.755735099E-1,4.317848682E0,5.290788580E0
6.107671205E0,3.001197815E0,5.138586760E-1,4.351347923E0,5.310882018E0
6.110165111E0,2.934198856E0,5.335994363E-1,4.403990269E0,5.318776323E0
6.112659018E0,2.948555708E0,5.383850932E-1,4.466203690E0,5.378737275E0
6.115152924E0,2.996412039E0,5.479564071E-1,4.514060020E0,5.445684456E0
6.117646778E0,2.967698336E0,5.623133183E-1,4.600201607E0,5.503206747E0
6.120140632E0,2.977269650E0,5.766702294E-1,4.648057938E0,5.549876189E0
6.122634643E0,3.025125980E0,5.383850932E-1,4.657629490E0,5.579852881E0
6.125130320E0,3.039483070E0,5.718846321E-1,4.614558697E0,5.555147283E0
6.127625997E0,3.058625460E0,5.527420044E-1,4.633700848E0,5.579596488E0
6.130120007E0,3.058625460E0,5.090730190E-1,4.609772682E0,5.555569208E0
6.132613914E0,3.072982550E0,5.240281820E-1,4.657629490E0,5.604582032E0
6.135107924E0,3.025125980E0,5.186443329E-1,4.700700283E0,5.613996998E0
6.137601934E0,3.005983353E0,5.335994363E-1,4.801198483E0,5.689654747E0
6.140095893E0,3.010769129E0,4.851447940E-1,4.896911621E0,5.768868142E0
6.142589903E0,3.001197815E0,4.516452849E-1,4.998008251E0,5.847329157E0
6.145083914E0,3.034697294E0,4.755735099E-1,4.998008251E0,5.866484834E0
6.147577195E0,3.077768087E0,4.229314029E-1,5.069792747E0,5.945950376E0
6.150053601E0,3.068196774E0,3.894318938E-1,5.098506927E0,5.963242535E0
6.152529955E0,3.082553864E0,4.133601189E-1,5.065007210E0,5.943677561E0
6.155023236E0,3.058625460E0,4.181457460E-1,5.065007210E0,5.931638357E0
6.157516518E0,2.986840963E0,4.325026870E-1,4.993222713E0,5.834428042E0
