"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.306271113E0,-8.733802289E-2,2.123630047E-1,1.125164986E1,1.125399265E1
3.308763457E0,-3.948157281E-2,1.788634956E-1,1.119900799E1,1.120050583E1
3.311255853E0,-2.991028316E-2,2.171486616E-1,1.114098263E1,1.114313879E1
3.313792675E0,-1.555334684E-2,2.410768867E-1,1.110269737E1,1.110532525E1
3.316329550E0,5.144568533E-2,2.171486616E-1,1.105005455E1,1.105230771E1
3.318866373E0,1.794617064E-2,2.458625287E-1,1.102612686E1,1.102888227E1
3.321358717E0,-2.033899166E-2,2.315055877E-1,1.100219822E1,1.100465239E1
3.323853873E0,4.187439755E-2,2.315055877E-1,1.098784161E1,1.099035993E1
3.326349030E0,7.058826834E-2,1.836491376E-1,1.097827053E1,1.098003340E1
3.328844238E0,1.136590764E-1,1.788634956E-1,1.093041420E1,1.093246839E1
3.331339394E0,1.040877849E-1,1.214357466E-1,1.094477081E1,1.094593939E1
3.333834550E0,1.567298770E-1,1.070788130E-1,1.093998528E1,1.094163187E1
3.336329707E0,1.471585929E-1,6.580262445E-3,1.093041420E1,1.093140675E1
3.338822050E0,1.232303679E-1,-2.213360928E-2,1.095912743E1,1.095984259E1
3.341314394E0,1.519442350E-1,-6.520441920E-2,1.093041420E1,1.093166471E1
3.343806738E0,1.663011760E-1,-1.130608693E-1,1.101655579E1,1.101839100E1
3.346299082E0,1.854437590E-1,-9.870393574E-2,1.100698376E1,1.100898830E1
3.348791425E0,2.141576260E-1,-1.082752272E-1,1.105484104E1,1.105744534E1
3.351283769E0,1.950150430E-1,-1.322034448E-1,1.100698376E1,1.100950499E1
3.353776113E0,1.567298770E-1,-1.322034448E-1,1.105484104E1,1.105674240E1
3.356268457E0,1.136590764E-1,-1.657029688E-1,1.100219822E1,1.100403297E1
3.358756478E0,-1.196411322E-3,-1.082752272E-1,1.096869946E1,1.096923392E1
3.361244498E0,-2.033899166E-2,-9.391828626E-2,1.089691448E1,1.089733819E1
3.363736842E0,-8.733802289E-2,-2.213360928E-2,1.081077290E1,1.081114834E1
3.366229186E0,-4.079762697E-1,-4.606183618E-2,1.064327526E1,1.065119123E1
3.368721530E0,-6.616154313E-1,-2.691925503E-2,1.004925728E1,1.007104917E1
3.371213873E0,-2.644068897E-1,1.836491376E-1,1.010189915E1,1.010702748E1
3.373706217E0,-9.212367237E-2,2.745763958E-1,1.022213840E1,1.022624039E1
3.376198561E0,1.794617064E-2,2.602194548E-1,1.039442158E1,1.039769379E1
3.378690905E0,3.589233849E-3,2.602194548E-1,1.052841949E1,1.053163540E1
3.381140905E0,-4.905286431E-2,2.075773627E-1,1.061934662E1,1.062148846E1
3.383590905E0,-1.830509305E-1,1.453639716E-1,1.071506023E1,1.071760954E1
3.386053144E0,-2.548356056E-1,7.836493850E-2,1.062413216E1,1.062747695E1
3.388515436E0,-2.356930375E-1,1.214357466E-1,1.059541893E1,1.059873578E1
3.390977675E0,-1.926222295E-1,1.549352705E-1,1.048056316E1,1.048347807E1
3.393466478E0,-1.399801224E-1,1.980060786E-1,1.047099209E1,1.047379951E1
3.395955332E0,3.589233849E-3,2.650051117E-1,1.040877819E1,1.041215175E1
3.398444134E0,9.930214286E-2,3.320041299E-1,1.037527943E1,1.038106501E1
3.400932936E0,1.519442350E-1,3.655036688E-1,1.047577763E1,1.048325316E1
3.403421738E0,1.232303679E-1,3.846462369E-1,1.060977554E1,1.061746088E1
3.405910957E0,8.494520187E-2,3.798605800E-1,1.071027374E1,1.071734451E1
3.408419603E0,3.230310604E-2,3.463610709E-1,1.072941685E1,1.073505451E1
3.410908821E0,-1.076770201E-2,2.219343036E-1,1.068634605E1,1.068865580E1
3.413398040E0,3.708875179E-2,1.788634956E-1,1.064806080E1,1.064962753E1
3.415887259E0,-1.196411322E-3,1.597209126E-1,1.060499001E1,1.060619278E1
3.418376478E0,2.751746029E-2,1.357926875E-1,1.052363396E1,1.052454600E1
3.420865696E0,-2.512463741E-2,1.214357466E-1,1.047099209E1,1.047172637E1
3.423355488E0,-1.076770201E-2,9.750752151E-2,1.041356373E1,1.041402579E1
3.425854967E0,-4.905286431E-2,1.357926875E-1,1.033220863E1,1.033321736E1
3.428354446E0,-6.041877270E-1,-5.443671346E-1,1.025563812E1,1.028783222E1
3.430844238E0,-8.632107973E-1,-5.252245665E-1,9.379266739E0,9.433537952E0
3.433334030E0,-3.314059377E-1,-1.848455518E-1,9.652048111E0,9.659504672E0
3.435823821E0,5.353940725E-1,-4.289134443E-1,9.580264091E0,9.604794304E0
3.438313613E0,2.306680918E0,-2.231307179E-1,9.671191216E0,9.944973791E0
3.440803405E0,4.926223755E0,2.736192703E0,1.053320503E1,1.194582937E1
3.443293196E0,2.158325911E0,2.927618504E0,1.138564873E1,1.195250257E1
3.445783040E0,3.870390654E-1,1.764108539E0,1.136172009E1,1.150437141E1
3.448272832E0,8.973085135E-2,1.055234790E0,1.116491032E1,1.121502539E1
3.450762675E0,-7.381857634E-1,1.453639716E-1,1.111705399E1,1.114248349E1
3.453254342E0,-1.217348576E0,-5.054838061E-1,1.052363396E1,1.060586268E1
3.455744186E0,-1.250848055E0,-5.778666735E-1,9.752547264E0,9.849402463E0
3.458234030E0,-1.202991605E0,-3.044866920E-1,9.752547264E0,9.831178927E0
3.460723821E0,-1.030708313E0,7.357929647E-2,1.016949654E1,1.022186056E1
3.463213665E0,-8.584251404E-1,2.985046208E-1,1.060020447E1,1.063909458E1
3.465703509E0,-6.664010882E-1,3.320041299E-1,1.072463131E1,1.075044343E1
3.468193561E0,-4.366901219E-1,1.788634956E-1,1.055713367E1,1.056767533E1
3.470687363E0,-2.500499785E-1,8.315058798E-2,1.031306553E1,1.031643153E1
3.473181113E0,-1.399801224E-1,4.486542568E-2,1.011147022E1,1.011253862E1
3.475671165E0,-7.298108935E-2,1.262213886E-1,1.001097202E1,1.001203371E1
3.478161217E0,1.316052489E-2,2.171486616E-1,1.001575756E1,1.001811990E1
3.480651217E0,9.930214286E-2,3.224328458E-1,1.004447079E1,1.005013519E1
3.483141269E0,1.854437590E-1,4.707878530E-1,1.010189915E1,1.011456361E1
3.485631321E0,3.008974493E-1,5.670989752E-1,1.014078236E1,1.016108298E1
3.488121373E0,3.056831062E-1,6.245267391E-1,1.019342422E1,1.021711179E1
3.490611478E0,3.343969584E-1,6.963114142E-1,1.015513897E1,1.018447438E1
3.493101530E0,2.524427772E-1,6.293123364E-1,1.017906761E1,1.020162628E1
3.495592311E0,1.519442350E-1,5.623133183E-1,1.015035343E1,1.016705258E1
3.498116425E0,3.230310604E-2,5.042873621E-1,1.013121128E1,1.014380556E1
3.500607207E0,-9.212367237E-2,4.468596280E-1,1.010189915E1,1.011219742E1
3.503097988E0,-1.160518974E-1,3.702892959E-1,1.013599682E1,1.014342219E1
3.505588717E0,-1.256231815E-1,3.415754437E-1,1.016949654E1,1.017600682E1
3.508079498E0,-1.351944804E-1,3.320041299E-1,1.008754253E1,1.009390998E1
3.510570280E0,-1.256231815E-1,3.032902777E-1,1.002054310E1,1.002591892E1
3.513061009E0,-1.495514214E-1,3.415754437E-1,9.963115692E0,9.970090958E0
3.515552207E0,-1.160518974E-1,3.990031779E-1,9.838688850E0,9.847460072E0
3.518057728E0,-1.112662554E-1,4.660021961E-1,9.704689980E0,9.716508932E0
3.520548925E0,-2.512463741E-2,5.431707501E-1,9.608977318E0,9.624349890E0
3.523040123E0,-1.196411322E-3,5.575276613E-1,9.604191780E0,9.620360610E0
3.525531269E0,4.187439755E-2,5.718846321E-1,9.623334885E0,9.640403508E0
3.528022467E0,8.973085135E-2,6.101697683E-1,9.680762291E0,9.700387482E0
3.530513613E0,5.623133108E-2,5.766702294E-1,9.709476471E0,9.726748884E0
3.533004498E0,1.232303679E-1,5.527420044E-1,9.699904442E0,9.716421956E0
3.535490696E0,1.998006850E-1,5.138586760E-1,9.680762291E0,9.696449329E0
3.537976842E0,2.626122832E-1,5.186443329E-1,9.709476471E0,9.726864371E0
3.540467728E0,3.343969584E-1,5.527420044E-1,9.714262009E0,9.735719358E0
3.542958613E0,3.726821244E-1,4.947160780E-1,9.738189697E0,9.757867315E0
3.545449498E0,4.061816335E-1,4.851447940E-1,9.824331284E0,9.844685580E0
3.547940384E0,4.205385745E-1,4.995017350E-1,9.886545181E0,9.908084088E0
3.550431321E0,4.396811724E-1,4.755735099E-1,9.972686768E0,9.993696566E0
3.552922207E0,3.726821244E-1,4.468596280E-1,1.007797050E1,1.009475433E1
3.555413144E0,3.774677813E-1,4.037888348E-1,1.015992451E1,1.017494930E1
3.557904030E0,3.583251834E-1,3.798605800E-1,1.018385315E1,1.019723276E1
3.560394603E0,3.678964674E-1,3.224328458E-1,1.023170948E1,1.024339737E1
3.562869134E0,3.343969584E-1,3.080759048E-1,1.031306553E1,1.032308349E1
3.565359707E0,3.104687333E-1,2.937189937E-1,1.036092186E1,1.036973305E1
3.567850228E0,2.237289101E-1,2.937189937E-1,1.042792130E1,1.043445581E1
3.570340748E0,2.428714931E-1,2.697907388E-1,1.047099209E1,1.047728252E1
3.572831321E0,2.141576260E-1,2.410768867E-1,1.049491978E1,1.049987251E1
3.575321894E0,1.136590764E-1,2.267199457E-1,1.050449181E1,1.050755292E1
3.577812467E0,5.144568533E-2,2.602194548E-1,1.051406288E1,1.051740838E1
3.580303040E0,-5.982056726E-3,2.554338276E-1,1.038963604E1,1.039277726E1
3.582793561E0,-1.555334684E-2,2.602194548E-1,1.029870892E1,1.030200764E1
3.585284342E0,-1.016949639E-1,3.272185028E-1,1.017428207E1,1.018005057E1
3.587784967E0,-5.862415582E-2,4.325026870E-1,1.003011417E1,1.003960585E1
3.590275748E0,-4.426721856E-2,5.186443329E-1,9.929615974E0,9.943250220E0
3.592766530E0,-2.512463741E-2,5.910272002E-1,9.876974106E0,9.894673410E0
3.595257259E0,-8.733802289E-2,5.814558864E-1,9.819545746E0,9.837133603E0
3.597748040E0,-3.469592705E-2,5.383850932E-1,9.781260490E0,9.796127760E0
3.600238821E0,-1.196411322E-3,6.149554253E-1,9.714262009E0,9.733707309E0
3.602729550E0,8.973085135E-2,6.101697683E-1,9.709476471E0,9.729043741E0
3.605220800E0,1.232303679E-1,5.862415433E-1,9.666405678E0,9.684950366E0
3.607728509E0,1.758724600E-1,6.101697683E-1,9.728618622E0,9.749320928E0
3.610219759E0,1.758724600E-1,5.766702294E-1,9.833903313E0,9.852366926E0
3.612711009E0,1.806581169E-1,5.766702294E-1,9.910472870E0,9.928880018E0
3.615202207E0,1.519442350E-1,5.240281820E-1,1.000139999E1,1.001627148E1
3.617693457E0,1.375873089E-1,5.240281820E-1,1.002532864E1,1.003995767E1
3.620184655E0,1.184447184E-1,5.670989752E-1,1.003011417E1,1.004683138E1
3.622675905E0,1.758724600E-1,5.766702294E-1,1.014078236E1,1.015868823E1
3.625167155E0,1.615155339E-1,5.623133183E-1,1.019342422E1,1.021019985E1
3.627658405E0,1.902294010E-1,5.814558864E-1,1.030827999E1,1.032641828E1
3.630150019E0,3.008974493E-1,6.053841114E-1,1.037049294E1,1.039250465E1
3.632659394E0,3.200400174E-1,6.005984545E-1,1.046142101E1,1.048353346E1
3.635151009E0,3.439682424E-1,5.766702294E-1,1.043749237E1,1.045906830E1
3.637642623E0,4.157529473E-1,5.766702294E-1,1.045184898E1,1.047599858E1
3.640134238E0,3.487538993E-1,5.718846321E-1,1.047577763E1,1.049717096E1
3.642625853E0,3.200400174E-1,5.090730190E-1,1.044706345E1,1.046435452E1
3.645117467E0,2.865405083E-1,4.947160780E-1,1.041356373E1,1.042924537E1
3.647609082E0,2.189432681E-1,4.851447940E-1,1.044706345E1,1.046061357E1
3.650100488E0,3.056831062E-1,4.995017350E-1,1.040399265E1,1.042046099E1
3.652584759E0,4.013960063E-1,5.479564071E-1,1.038963604E1,1.041181598E1
3.655076165E0,3.966103494E-1,5.240281820E-1,1.035135078E1,1.037219207E1
3.657567571E0,4.923232496E-1,5.431707501E-1,1.032263660E1,1.034863484E1
3.660058978E0,5.497509837E-1,5.240281820E-1,1.027478027E1,1.030281230E1
3.662550384E0,6.023930907E-1,4.947160780E-1,1.023170948E1,1.026135957E1
3.665041790E0,6.311069727E-1,4.181457460E-1,1.023649502E1,1.026445187E1
3.667533196E0,5.976074338E-1,3.750749528E-1,1.023170948E1,1.025600774E1
3.670024655E0,5.593222976E-1,3.176472187E-1,1.023170948E1,1.025190812E1
3.672516061E0,5.114658475E-1,2.841476798E-1,1.023649502E1,1.025320279E1
3.675007363E0,4.301098585E-1,2.458625287E-1,1.026520920E1,1.027715733E1
3.677492832E0,4.779663086E-1,2.410768867E-1,1.022213840E1,1.023614593E1
3.679984134E0,4.923232496E-1,2.650051117E-1,1.022692394E1,1.024219621E1
3.682475436E0,5.736792088E-1,2.602194548E-1,1.013599682E1,1.015555284E1
3.684966686E0,7.316055298E-1,2.171486616E-1,1.009232807E1,1.012114055E1
3.687457988E0,5.736792088E-1,3.080759048E-1,1.005882835E1,1.007988326E1
3.689949290E0,2.721835673E-1,4.755735099E-1,1.027956581E1,1.029415986E1
3.692440540E0,6.101697683E-2,5.138586760E-1,1.023170948E1,1.024478661E1
3.694931738E0,-5.383851007E-2,4.133601189E-1,9.867402077E0,9.876203163E0
3.697419707E0,-7.776673883E-2,3.559323549E-1,9.537193298E0,9.544149596E0
3.699910905E0,-7.776673883E-2,3.942175210E-1,9.312267303E0,9.320932220E0
3.702402103E0,-4.426721856E-2,4.229314029E-1,9.254839897E0,9.264604259E0
3.704893248E0,5.144568533E-2,4.612165689E-1,9.235696793E0,9.247348951E0
3.707384446E0,1.280160099E-1,5.138586760E-1,9.216554642E0,9.231755971E0
3.709875644E0,1.854437590E-1,4.851447940E-1,9.245268822E0,9.259846135E0
3.712366842E0,2.769692242E-1,4.899304509E-1,9.293125153E0,9.310151390E0
3.714858040E0,3.343969584E-1,4.420739710E-1,9.264410973E0,9.280978472E0
3.717349238E0,3.966103494E-1,4.277170599E-1,9.293125153E0,9.311413252E0
3.719841009E0,4.157529473E-1,4.085744619E-1,9.364909172E0,9.383032953E0
3.722359134E0,4.827519655E-1,4.085744619E-1,9.388837814E0,9.410114667E0
3.724850905E0,5.114658475E-1,4.037888348E-1,9.455837250E0,9.478264653E0
3.727342675E0,5.593222976E-1,3.798605800E-1,9.489336014E0,9.513392322E0
3.729834394E0,5.545366406E-1,4.037888348E-1,9.518050194E0,9.542737333E0
3.732326165E0,5.401797295E-1,3.655036688E-1,9.632905960E0,9.654960606E0
3.734817936E0,5.688936114E-1,4.468596280E-1,9.728618622E0,9.755477628E0
3.737309707E0,5.306084156E-1,4.372883439E-1,9.719047546E0,9.743338832E0
3.739801217E0,5.162515044E-1,4.420739710E-1,9.771689415E0,9.795297802E0
3.742283248E0,5.066801906E-1,4.420739710E-1,9.771689415E0,9.794798019E0
3.744774759E0,4.444667995E-1,4.325026870E-1,9.838688850E0,9.858215234E0
3.747266217E0,4.396811724E-1,4.325026870E-1,9.891330719E0,9.910539920E0
3.749757675E0,4.061816335E-1,4.229314029E-1,9.958329201E0,9.975578929E0
3.752249186E0,4.253242314E-1,4.851447940E-1,1.002054310E1,1.004129226E1
3.754740644E0,4.396811724E-1,4.564309120E-1,1.012104130E1,1.014086415E1
3.757232467E0,4.636093974E-1,4.707878530E-1,1.021735287E1,1.023869496E1
3.759730280E0,4.205385745E-1,4.277170599E-1,1.025085258E1,1.026838708E1
3.762228040E0,4.301098585E-1,4.420739710E-1,1.026042366E1,1.027894535E1
3.764719863E0,4.348955154E-1,4.516452849E-1,1.019820976E1,1.021746544E1
3.767211686E0,4.396811724E-1,4.612165689E-1,1.016949654E1,1.018944062E1
3.769703509E0,4.492524564E-1,4.660021961E-1,1.013599682E1,1.015664400E1
3.772195332E0,4.348955154E-1,4.707878530E-1,1.013599682E1,1.015623980E1
3.774687207E0,4.540380836E-1,5.288137794E-1,1.011147022E1,1.013546371E1
3.777179030E0,4.779663086E-1,5.240281820E-1,1.008275604E1,1.010767168E1
3.779670905E0,4.492524564E-1,5.335994363E-1,1.007797050E1,1.010208125E1
3.782162728E0,4.636093974E-1,5.910272002E-1,1.005404282E1,1.008206446E1
3.784654655E0,5.258227587E-1,5.431707501E-1,1.008275604E1,1.011105798E1
3.787151686E0,5.306084156E-1,5.623133183E-1,1.002532864E1,1.005509601E1
3.789643613E0,5.306084156E-1,5.138586760E-1,1.005404282E1,1.008113947E1
3.792135540E0,5.497509837E-1,4.755735099E-1,1.003011417E1,1.005642017E1
3.794627467E0,5.736792088E-1,4.372883439E-1,1.002054310E1,1.004647266E1
3.797119394E0,6.358926296E-1,4.516452849E-1,1.007797050E1,1.010810726E1
3.799611373E0,6.215356588E-1,4.325026870E-1,1.011147022E1,1.013978280E1
3.802103040E0,6.215356588E-1,4.803591371E-1,1.017428207E1,1.020456110E1
3.804589967E0,5.688936114E-1,4.851447940E-1,1.019820976E1,1.022558007E1
3.807076894E0,4.971089065E-1,5.240281820E-1,1.017428207E1,1.019988914E1
3.809568561E0,4.444667995E-1,5.527420044E-1,1.012582684E1,1.015063759E1
3.812060228E0,4.013960063E-1,5.814558864E-1,1.006839943E1,1.009315990E1
3.814551842E0,4.301098585E-1,5.670989752E-1,1.000618649E1,1.003146867E1
3.817043509E0,4.827519655E-1,5.670989752E-1,9.996614456E0,1.002431800E1
3.819535175E0,4.683950245E-1,5.288137794E-1,1.001097202E1,1.003586562E1
3.822026842E0,4.301098585E-1,4.803591371E-1,1.001097202E1,1.003171472E1
3.824518509E0,3.678964674E-1,4.707878530E-1,9.939187050E0,9.957129517E0
3.827010175E0,3.343969584E-1,4.229314029E-1,9.963115692E0,9.977693451E0
3.829502155E0,3.343969584E-1,4.181457460E-1,1.001575756E1,1.003005816E1
3.832007832E0,3.200400174E-1,3.702892959E-1,1.004447079E1,1.005638768E1
3.834499811E0,3.726821244E-1,3.511467278E-1,1.005882835E1,1.007185305E1
3.836991738E0,4.492524564E-1,3.750749528E-1,9.977472305E0,9.994621683E0
3.839483665E0,5.018945336E-1,3.846462369E-1,9.881759644E0,9.901970738E0
3.841975644E0,4.923232496E-1,3.511467278E-1,9.833903313E0,9.852478905E0
3.844467623E0,5.401797295E-1,3.607180119E-1,9.805189133E0,9.826680292E0
3.846959550E0,6.119644046E-1,3.798605800E-1,9.781260490E0,9.807744454E0
3.849451530E0,6.167500615E-1,4.085744619E-1,9.776474953E0,9.804426359E0
3.851943509E0,6.789634228E-1,3.990031779E-1,9.733404160E0,9.765211283E0
3.854435436E0,6.837490797E-1,3.894318938E-1,9.661619186E0,9.693608993E0
3.856926217E0,6.837490797E-1,4.372883439E-1,9.647262573E0,9.681343350E0
3.859416998E0,7.507480979E-1,4.372883439E-1,9.656833649E0,9.695838278E0
3.861908925E0,7.363911867E-1,3.942175210E-1,9.652048111E0,9.688122221E0
3.864400748E0,8.081758618E-1,3.702892959E-1,9.690333366E0,9.731023746E0
3.866892675E0,8.273184299E-1,3.463610709E-1,9.695118904E0,9.736516438E0
3.869384603E0,9.038887620E-1,3.032902777E-1,9.652048111E0,9.699022251E0
3.871876478E0,9.517452121E-1,1.980060786E-1,9.637691498E0,9.686595004E0
3.874368509E0,9.661021233E-1,2.267199457E-1,9.661619186E0,9.712447712E0
3.876865436E0,7.076773047E-1,3.607180119E-1,9.891330719E0,9.923172277E0
3.879357467E0,3.966103494E-1,4.372883439E-1,1.008754253E1,1.010480258E1
3.881849498E0,2.380858511E-1,4.277170599E-1,9.948758125E0,9.960793894E0
3.884341530E0,1.758724600E-1,3.320041299E-1,9.757332802E0,9.764563547E0
3.886833561E0,1.806581169E-1,2.506481707E-1,9.652048111E0,9.656992006E0
3.889325644E0,2.769692242E-1,2.075773627E-1,9.719047546E0,9.725208765E0
3.891817988E0,2.913261652E-1,1.645065546E-1,9.843474388E0,9.849158409E0
3.894314967E0,3.487538993E-1,1.214357466E-1,9.934401512E0,9.941262964E0
3.896811894E0,3.487538993E-1,1.022931710E-1,9.982257843E0,9.988872049E0
3.899304238E0,4.540380836E-1,1.070788130E-1,1.002054310E1,1.003139574E1
3.901796530E0,5.545366406E-1,1.262213886E-1,9.982257843E0,9.998445598E0
3.904288769E0,6.023930907E-1,2.027917206E-1,9.958329201E0,9.978593207E0
3.906781113E0,6.454638839E-1,2.027917206E-1,9.977472305E0,1.000038508E1
3.909273457E0,6.502495408E-1,2.267199457E-1,9.987043381E0,1.001075731E1
3.911765800E0,6.311069727E-1,2.602194548E-1,9.924830437E0,9.948279719E0
3.914258144E0,6.406782866E-1,1.836491376E-1,9.853045464E0,9.875560773E0
3.916750436E0,6.215356588E-1,2.362912297E-1,9.833903313E0,9.856358074E0
3.919242623E0,6.454638839E-1,2.602194548E-1,9.733404160E0,9.758252627E0
3.921728144E0,6.071787477E-1,2.506481707E-1,9.666405678E0,9.688699049E0
3.924220332E0,7.076773047E-1,2.841476798E-1,9.585049629E0,9.615337928E0
3.926712519E0,7.555337548E-1,2.793620527E-1,9.546764374E0,9.580688097E0
3.929204655E0,8.081758618E-1,2.745763958E-1,9.541978836E0,9.580078315E0
3.931696842E0,8.464609981E-1,2.937189937E-1,9.484550476E0,9.526776202E0
3.934189030E0,9.182456732E-1,2.937189937E-1,9.489336014E0,9.538183472E0
3.936681165E0,9.230313301E-1,2.554338276E-1,9.551549911E0,9.599444723E0
3.939173092E0,9.278169870E-1,2.027917206E-1,9.594620705E0,9.641510012E0
3.941655748E0,9.469595551E-1,1.501496136E-1,9.632905960E0,9.680503837E0
3.944147675E0,8.895317912E-1,1.597209126E-1,9.675976753E0,9.718091567E0
3.946639550E0,8.608179688E-1,1.310070455E-1,9.675976753E0,9.715075736E0
3.949131425E0,8.416753411E-1,2.075773627E-1,9.666405678E0,9.705199868E0
3.951623353E0,7.603194118E-1,1.980060786E-1,9.723833084E0,9.755522634E0
3.954115280E0,6.550351977E-1,2.027917206E-1,9.675976753E0,9.700243385E0
3.956606790E0,5.497509837E-1,2.458625287E-1,9.618548393E0,9.637382825E0
3.959091894E0,4.731806815E-1,2.554338276E-1,9.599406242E0,9.614455086E0
3.961576946E0,4.013960063E-1,2.985046208E-1,9.527621269E0,9.540743724E0
3.964068457E0,4.301098585E-1,2.937189937E-1,9.503693581E0,9.517954455E0
3.966560019E0,3.918247223E-1,2.602194548E-1,9.460622787E0,9.472308288E0
3.969051530E0,4.061816335E-1,2.841476798E-1,9.470193863E0,9.483158505E0
3.971543040E0,3.774677813E-1,2.219343036E-1,9.474979401E0,9.485092061E0
3.974034550E0,4.301098585E-1,1.597209126E-1,9.522835732E0,9.533881981E0
3.976526061E0,3.774677813E-1,1.645065546E-1,9.527621269E0,9.536514635E0
3.979017623E0,3.870390654E-1,1.118644550E-1,9.585049629E0,9.593512875E0
3.981509186E0,3.583251834E-1,1.405783296E-1,9.656833649E0,9.664501814E0
3.984000644E0,3.583251834E-1,1.692921966E-1,9.771689415E0,9.779722430E0
3.986490332E0,3.966103494E-1,1.214357466E-1,9.819545746E0,9.828302247E0
3.988979967E0,4.636093974E-1,1.070788130E-1,9.948758125E0,9.960129908E0
3.991471425E0,5.401797295E-1,1.166501045E-1,9.996614456E0,1.001187804E1
3.993962832E0,6.406782866E-1,8.793623000E-2,1.006361389E1,1.008437038E1
3.996454290E0,7.028916478E-1,8.793623000E-2,1.009711361E1,1.012193127E1
3.998945748E0,7.603194118E-1,8.793623000E-2,1.015513897E1,1.018394157E1
4.001437207E0,8.608179688E-1,1.405783296E-1,1.021256733E1,1.024974640E1
4.003929030E0,1.224527001E0,2.506481707E-1,1.063848972E1,1.071166441E1
4.006432832E0,7.172485590E-1,4.007977992E-2,1.068634605E1,1.071046422E1
4.008924655E0,2.913261652E-1,-1.609173268E-1,1.034177971E1,1.034713356E1
4.011416425E0,3.104687333E-1,-1.752742529E-1,9.881759644E0,9.888189195E0
4.013908196E0,6.502495408E-1,-3.649054468E-2,9.876974106E0,9.898422779E0
4.016400019E0,7.555337548E-1,4.007977992E-2,9.862616539E0,9.891594545E0
4.018891790E0,7.268198729E-1,1.357926875E-1,9.652048111E0,9.680327449E0
4.021383613E0,8.656035662E-1,2.123630047E-1,9.580264091E0,9.621633315E0
4.023875436E0,7.842476368E-1,1.980060786E-1,9.455837250E0,9.490369269E0
4.026367207E0,8.608179688E-1,2.793620527E-1,9.407979965E0,9.451409300E0
4.028858821E0,8.943174481E-1,3.224328458E-1,9.503693581E0,9.551123406E0
4.031345957E0,8.464609981E-1,2.697907388E-1,9.541978836E0,9.583248060E0
4.033833092E0,7.268198729E-1,1.980060786E-1,9.575477600E0,9.605063498E0
4.036324707E0,5.832505226E-1,1.118644550E-1,9.575477600E0,9.593876490E0
4.038816269E0,5.641079545E-1,4.007977992E-2,9.580264091E0,9.596941400E0
4.041307884E0,5.545366406E-1,-3.170489892E-2,9.589835167E0,9.605907277E0
4.043799498E0,5.258227587E-1,-6.520441920E-2,9.565906525E0,9.580569337E0
4.046291113E0,6.167500615E-1,-4.606183618E-2,9.599406242E0,9.619308839E0
4.048782728E0,5.880361795E-1,-1.256231871E-2,9.585049629E0,9.603078712E0
4.051274342E0,7.028916478E-1,2.093719877E-2,9.561120987E0,9.586945789E0
4.053766009E0,7.268198729E-1,-2.991028363E-3,9.594620705E0,9.622111127E0
4.056258509E0,6.167500615E-1,1.136590727E-2,9.561120987E0,9.580999131E0
4.058751009E0,6.023930907E-1,2.093719877E-2,9.537193298E0,9.556221628E0
4.061242675E0,6.406782866E-1,1.794616925E-3,9.527621269E0,9.549138125E0
4.063734238E0,6.406782866E-1,1.794616925E-3,9.580264091E0,9.601662978E0
4.066225905E0,6.311069727E-1,6.580262445E-3,9.632905960E0,9.653559786E0
4.068717571E0,5.353940725E-1,-7.776673418E-3,9.666405678E0,9.681224407E0
4.071209186E0,4.492524564E-1,-3.170489892E-2,9.599406242E0,9.609965306E0
4.073700853E0,4.396811724E-1,3.529413417E-2,9.527621269E0,9.537826391E0
4.076192519E0,4.731806815E-1,2.572284266E-2,9.451051712E0,9.462924500E0
4.078684290E0,5.114658475E-1,9.272187948E-2,9.455837250E0,9.470113661E0
4.081179446E0,5.976074338E-1,9.272187948E-2,9.494122505E0,9.513363976E0
4.083674550E0,5.928218365E-1,7.836493850E-2,9.546764374E0,9.565473789E0
4.086166321E0,6.454638839E-1,2.572284266E-2,9.618548393E0,9.640215687E0
4.088658092E0,6.167500615E-1,2.093719877E-2,9.618548393E0,9.638324138E0
4.091149863E0,6.789634228E-1,-2.991028363E-3,9.628120422E0,9.652031037E0
4.093641634E0,8.273184299E-1,-2.991028363E-3,9.613762856E0,9.649295361E0
4.096133457E0,9.182456732E-1,-4.127619043E-2,9.733404160E0,9.776708821E0
4.098625228E0,8.608179688E-1,-5.563312769E-2,9.709476471E0,9.747719526E0
4.101117050E0,9.182456732E-1,-6.041877344E-2,9.704689980E0,9.748222050E0
4.103608821E0,9.278169870E-1,-1.034895778E-1,9.719047546E0,9.763782037E0
4.106100019E0,9.565308690E-1,-8.434699476E-2,9.738189697E0,9.785417942E0
4.108562571E0,1.042672515E0,-9.870393574E-2,9.704689980E0,9.761040725E0
4.111053769E0,1.076171994E0,-1.178465188E-1,9.728618622E0,9.788669688E0
4.113544915E0,1.071386337E0,-1.322034448E-1,9.699904442E0,9.759789578E0
4.116036009E0,1.061815023E0,-1.369891018E-1,9.733404160E0,9.792107725E0
4.118527207E0,1.061815023E0,-1.752742529E-1,9.719047546E0,9.778448620E0
4.121018405E0,9.996016622E-1,-1.752742529E-1,9.752547264E0,9.805207937E0
4.123509967E0,8.656035662E-1,-1.848455518E-1,9.656833649E0,9.697312696E0
