"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.307988177E0,6.580262631E-2,-4.606183618E-2,1.007797050E1,1.007829059E1
5.310482188E0,4.187439755E-2,-1.513460279E-1,9.991828918E0,9.993062805E0
5.312976198E0,-2.261217386E-1,-6.520441920E-2,1.022692394E1,1.022963127E1
5.315470209E0,-1.160518974E-1,1.022931710E-1,9.561120987E0,9.562372429E0
5.317964271E0,-3.361915946E-1,-1.274178028E-1,9.953543663E0,9.960034716E0
5.320458281E0,-1.830509305E-1,-9.391828626E-2,1.017428207E1,1.017636202E1
5.322952292E0,-4.319044948E-1,7.357929647E-2,1.058584690E1,1.059490963E1
5.325446302E0,-3.553341627E-1,-2.997010350E-1,9.934401512E0,9.945271061E0
5.327940000E0,-3.170489967E-1,-2.039881349E-1,9.867402077E0,9.874601509E0
5.330426354E0,-3.888336718E-1,-2.949153781E-1,9.589835167E0,9.602244802E0
5.332912656E0,-2.021935135E-1,-1.256231871E-2,9.967901230E0,9.969959627E0
5.335406354E0,-2.213360965E-1,9.750752151E-2,1.024606609E1,1.024892032E1
5.337900052E0,-1.543370634E-1,1.794616925E-3,9.565906525E0,9.567151655E0
5.340393750E0,-1.830509305E-1,1.118644550E-1,1.029870892E1,1.030094300E1
5.342887448E0,-1.256231815E-1,-2.422732860E-1,9.283554077E0,9.287564473E0
5.345381094E0,-2.835494876E-1,-1.800599098E-1,1.011625576E1,1.012183049E1
5.347875469E0,-1.256231815E-1,-2.327020019E-1,1.031306553E1,1.031645540E1
5.350381563E0,-2.739782035E-1,-3.954139352E-1,1.011625576E1,1.012768714E1
5.352887656E0,-2.644068897E-1,-3.140579760E-1,1.024606609E1,1.025428758E1
5.355382031E0,-5.324030519E-1,-4.097708762E-1,9.876974106E0,9.899797102E0
5.357876354E0,-3.457628787E-1,-3.954139352E-1,9.704689980E0,9.718894574E0
5.360370729E0,-3.361915946E-1,-4.193421602E-1,1.027478027E1,1.028882803E1
5.362865156E0,-4.175475538E-1,-1.992024779E-1,9.714262009E0,9.725271922E0
5.365359531E0,-4.223332107E-1,-4.241278172E-1,9.637691498E0,9.656259480E0
5.367853906E0,-3.122633696E-1,-7.214360237E-1,1.009711361E1,1.012766911E1
5.370348334E0,-4.366901219E-1,-2.805584669E-1,1.037049294E1,1.038347413E1
5.372842709E0,-4.127618968E-1,-5.970092416E-1,9.608977318E0,9.636349802E0
5.375336302E0,-3.361915946E-1,-5.084748194E-2,9.953543663E0,9.959349462E0
5.377829844E0,-4.127618968E-1,-3.379862010E-1,9.824331284E0,9.838805427E0
5.380324219E0,-4.654040039E-1,-5.922235847E-1,1.009232807E1,1.012039602E1
5.382818542E0,-4.510470629E-1,-4.719842672E-1,1.007797050E1,1.009909412E1
5.385312865E0,-2.931207716E-1,-4.097708762E-1,1.019342422E1,1.020586740E1
5.387807240E0,-4.510470629E-1,-5.922235847E-1,9.972686768E0,1.000043267E1
5.390301563E0,-2.213360965E-1,-6.448656917E-1,9.862616539E0,9.886154279E0
5.392795938E0,-3.601198196E-1,-4.001995921E-1,1.024606609E1,1.026020060E1
5.395290313E0,-2.117647976E-1,-3.044866920E-1,1.004447079E1,1.005131583E1
5.397784636E0,-1.926222295E-1,-5.006981492E-1,9.685547829E0,9.700393740E0
5.400278854E0,-1.543370634E-1,-2.183450609E-1,9.987043381E0,9.990622102E0
5.402767865E0,-8.255238086E-2,-4.719842672E-1,9.929615974E0,9.941169823E0
5.405262084E0,-2.165504545E-1,-1.800599098E-1,1.066241741E1,1.066613617E1
5.407756354E0,-1.447657645E-1,-4.241278172E-1,1.014078236E1,1.015068019E1
5.410250573E0,3.589233849E-3,-7.932206988E-1,9.623334885E0,9.655971534E0
5.412744792E0,-4.905286431E-2,-4.432703853E-1,1.033699417E1,1.034661023E1
5.415239063E0,-8.733802289E-2,-5.539384484E-1,9.637691498E0,9.653992601E0
5.417733281E0,-2.512463741E-2,-3.092723191E-1,9.953543663E0,9.958378988E0
5.420228281E0,-1.208375469E-1,-7.477571070E-2,1.046142101E1,1.046238609E1
5.422750052E0,-3.469592705E-2,-1.322034448E-1,1.008275604E1,1.008368241E1
5.425245052E0,-1.304088384E-1,-8.434699476E-2,1.032742214E1,1.032858988E1
5.427740052E0,-3.984049559E-1,-7.477571070E-2,9.752547264E0,9.760967988E0
5.430235052E0,-5.228317380E-1,-1.130608693E-1,9.355338097E0,9.370618266E0
5.432730052E0,-7.818548083E-1,-3.571287692E-1,9.628120422E0,9.666413025E0
5.435225104E0,-8.536394835E-1,-3.379862010E-1,9.800403595E0,9.843314770E0
5.437720104E0,-7.621139884E-1,-2.135594189E-1,1.016471100E1,1.019547817E1
5.440215104E0,-7.142575383E-1,-3.332005441E-1,9.872187614E0,9.903599080E0
5.442710104E0,-7.716853023E-1,-1.369891018E-1,1.039920712E1,1.042869948E1
5.445204896E0,-7.525427341E-1,-1.848455518E-1,9.905687332E0,9.935951387E0
5.447694167E0,-6.185446382E-1,-4.719842672E-1,9.862616539E0,9.893258898E0
5.450183386E0,-4.079762697E-1,-3.044866920E-1,1.013599682E1,1.014877275E1
5.452678177E0,-5.132604837E-1,-4.528416991E-1,1.000618649E1,1.002956978E1
5.455172865E0,-3.266202807E-1,-5.347958803E-1,1.015992451E1,1.017923148E1
5.457667656E0,-4.366901219E-1,-4.911268353E-1,1.017906761E1,1.020026084E1
5.460162448E0,-1.591227055E-1,-4.289134443E-1,9.747760773E0,9.758489989E0
5.462657188E0,-8.733802289E-2,-1.369891018E-1,9.833903313E0,9.835245208E0
5.465151979E0,2.769692242E-1,-1.274178028E-1,1.000618649E1,1.001082990E1
5.467646719E0,1.519442350E-1,-3.619144261E-1,1.007797050E1,1.008561146E1
5.470141042E0,4.396811724E-1,-3.714857101E-1,9.776474953E0,9.793405111E0
5.472625365E0,3.583251834E-1,-4.336991012E-1,9.867402077E0,9.883426308E0
5.475109688E0,4.492524564E-1,-4.480560422E-1,9.675976753E0,9.696757608E0
5.477604011E0,4.205385745E-1,-4.049852192E-1,1.008754253E1,1.010442379E1
5.480098334E0,3.535395563E-1,-5.539384484E-1,1.052363396E1,1.054413153E1
5.482592656E0,4.731806815E-1,-3.858426511E-1,1.046142101E1,1.047922250E1
5.485087031E0,3.870390654E-1,-3.379862010E-1,9.953543663E0,9.966798150E0
5.487581354E0,4.444667995E-1,-4.480560422E-1,9.967901230E0,9.987860626E0
5.490075677E0,2.913261652E-1,-6.735795736E-1,9.661619186E0,9.689451258E0
5.492570052E0,4.779663086E-1,-4.671986103E-1,9.752547264E0,9.775423493E0
5.495064063E0,3.056831062E-1,-1.800599098E-1,1.011625576E1,1.012247471E1
5.497549948E0,3.439682424E-1,-2.662015259E-1,9.489336014E0,9.499298679E0
5.500035781E0,1.902294010E-1,-3.092723191E-1,9.920044899E0,9.926687634E0
5.502529792E0,2.769692242E-1,-7.070791125E-1,9.771689415E0,9.801152322E0
5.505023750E0,2.476571500E-1,-9.032905698E-1,9.924830437E0,9.968928083E0
5.507517709E0,2.769692242E-1,-1.037288666E0,9.833903313E0,9.892337140E0
5.510011719E0,3.631108403E-1,-1.089930773E0,9.963115692E0,1.002913121E1
5.512505677E0,7.058826834E-2,-7.310073376E-1,9.910472870E0,9.937646952E0
5.514999688E0,-1.686939895E-1,-5.395814776E-1,1.032742214E1,1.034288422E1
5.517493698E0,-1.830509305E-1,-4.576273263E-1,9.652048111E0,9.664624315E0
5.519987656E0,-3.840480447E-1,-3.092723191E-1,9.967901230E0,9.980090039E0
5.522481875E0,-5.371887088E-1,-1.417747438E-1,9.752547264E0,9.768359633E0
5.524987188E0,-4.558327198E-1,-3.762713671E-1,1.005404282E1,1.007140211E1
5.527481406E0,-3.361915946E-1,-5.682953596E-1,9.982257843E0,1.000407197E1
5.529975625E0,-3.026920557E-1,-8.841479421E-1,1.025563812E1,1.029812863E1
5.532469844E0,-4.223332107E-1,-1.176072359E0,9.814760208E0,9.893989563E0
5.534964063E0,-3.696911037E-1,-1.434497118E0,9.900901794E0,1.001110932E1
5.537458281E0,-5.611169338E-1,-1.266999602E0,9.953543663E0,1.004953589E1
5.539952500E0,-6.089733839E-1,-9.032905698E-1,9.805189133E0,9.865521596E0
5.542446719E0,-5.371887088E-1,-5.826523304E-1,1.009711361E1,1.012816660E1
5.544940990E0,-3.936193287E-1,-8.219345808E-1,9.508479118E0,9.552051496E0
5.547435209E0,-3.744767308E-1,-4.193421602E-1,1.004447079E1,1.006019255E1
5.549929375E0,-4.797609448E-1,-6.831508875E-1,1.066241741E1,1.069504609E1
5.552423542E0,-3.601198196E-1,-7.692924738E-1,9.369695663E0,9.408118516E0
5.554917761E0,-6.616154313E-1,-7.357929349E-1,1.030827999E1,1.035566331E1
5.557411927E0,-3.218346536E-1,-9.032905698E-1,9.120841980E0,9.171110610E0
5.559906146E0,-4.749752879E-1,-8.697910309E-1,9.728618622E0,9.778965091E0
5.562400365E0,-4.558327198E-1,-1.429711580E0,9.996614456E0,1.010861807E1
5.564894584E0,-1.112662554E-1,-1.080359459E0,1.151007557E1,1.156120220E1
5.567388802E0,-4.654040039E-1,-1.123430252E0,1.130907822E1,1.137426686E1
5.569883021E0,-5.276173949E-1,-1.932802439E0,9.747760773E0,9.951529805E0
5.572377500E0,-7.142575383E-1,-1.727019787E0,9.910472870E0,1.008514916E1
5.574877917E0,-1.639083475E-1,-1.539781332E0,9.211769104E0,9.341010787E0
5.577378281E0,3.708875179E-2,-1.319641709E0,9.503693581E0,9.594947707E0
5.579872761E0,5.306084156E-1,-8.554341197E-1,1.001575756E1,1.006621639E1
5.582367240E0,5.880361795E-1,-9.750752449E-1,1.022213840E1,1.028536202E1
5.584861719E0,4.779663086E-1,-1.171286702E0,9.360123634E0,9.445225184E0
5.587356198E0,3.008974493E-1,-1.669592023E0,9.719047546E0,9.866000304E0
5.589850625E0,1.519442350E-1,-1.496710539E0,1.007318497E1,1.018490475E1
5.592345469E0,6.101697683E-2,-1.357926846E0,9.331410408E0,9.429894410E0
5.594846250E0,9.451649338E-2,-3.475574851E-1,1.050927734E1,1.051544768E1
5.597347031E0,1.088734269E-1,-2.805584669E-1,9.896116257E0,9.900691059E0
5.599841875E0,-1.256231815E-1,-4.719842672E-1,9.632905960E0,9.645280067E0
5.602336667E0,-1.016949639E-1,-5.204389095E-1,9.666405678E0,9.680939895E0
5.604831511E0,7.537391037E-2,-2.805584669E-1,1.006839943E1,1.007258960E1
5.607326354E0,2.141576260E-1,-4.576273263E-1,9.934401512E0,9.947241812E0
5.609821146E0,3.589233849E-3,-7.788637877E-1,9.943972588E0,9.974428931E0
5.612315990E0,-2.512463741E-2,-1.185643673E0,9.809974670E0,9.881395914E0
5.614810781E0,-1.591227055E-1,-1.300499082E0,1.002532864E1,1.011058021E1
5.617304740E0,-4.905286431E-2,-1.243071318E0,1.026520920E1,1.034031684E1
5.619778698E0,1.423729509E-1,-1.966302037E0,1.038485050E1,1.057032325E1
5.622252656E0,-2.512463741E-2,-1.703091502E0,1.001575756E1,1.015955469E1
5.624746615E0,7.537391037E-2,-1.525424480E0,9.910472870E0,1.002746596E1
5.627240573E0,-1.160518974E-1,-1.467996716E0,9.714262009E0,9.825241411E0
5.629734531E0,-1.686939895E-1,-1.214357495E0,1.002532864E1,1.010001664E1
5.632228490E0,-2.021935135E-1,-1.075573802E0,9.790832520E0,9.851809105E0
5.634722396E0,-2.356930375E-1,-4.863412082E-1,1.034177971E1,1.035589139E1
5.637217084E0,-4.319044948E-1,-1.369891018E-1,1.003489971E1,1.004512418E1
5.639724323E0,-4.271188378E-1,-4.049852192E-1,9.412766457E0,9.431151356E0
5.642231511E0,-4.905286431E-2,-3.906283081E-1,9.154341698E0,9.162803533E0
5.644726198E0,-2.261217386E-1,-5.730810165E-1,9.786046028E0,9.805419408E0
5.647220834E0,8.494520187E-2,-1.400997639E0,9.570692062E0,9.673063456E0
5.649715521E0,1.615155339E-1,-1.688734531E0,1.009711361E1,1.023863345E1
5.652210209E0,2.093719840E-1,-1.558923960E0,1.026999474E1,1.038974843E1
5.654704896E0,-2.991028316E-2,-1.506281853E0,1.029870892E1,1.040832287E1
5.657199584E0,4.187439755E-2,-1.631306887E0,1.064806080E1,1.077237738E1
5.659694271E0,-2.691925466E-1,-1.329213023E0,1.063848972E1,1.072458556E1
5.662189011E0,-8.255238086E-2,-9.942178130E-1,9.790832520E0,9.841528610E0
5.664684479E0,-3.744767308E-1,-8.650053740E-1,9.594620705E0,9.640809799E0
5.667179948E0,-5.228317380E-1,-2.997010350E-1,1.010668468E1,1.012463575E1
5.669674688E0,-2.356930375E-1,-7.357929349E-1,1.036092186E1,1.038968932E1
5.672169375E0,-9.212367237E-2,-6.783652306E-1,1.023649502E1,1.025936140E1
5.674664063E0,1.280160099E-1,-8.171489239E-1,9.565906525E0,9.601598206E0
5.677158802E0,1.184447184E-1,-7.262216806E-1,9.537193298E0,9.565536216E0
5.679653490E0,1.663011760E-1,-6.975077987E-1,1.002532864E1,1.005093963E1
5.682148229E0,-1.495514214E-1,-1.042074203E0,9.781260490E0,9.837750813E0
5.684642969E0,-6.819544733E-2,-7.645068169E-1,9.905687332E0,9.935379349E0
5.687137656E0,-3.936193287E-1,-1.465603858E-1,1.053320503E1,1.054157599E1
5.689631511E0,-4.031906128E-1,-3.332005441E-1,9.872187614E0,9.886034269E0
5.692084584E0,-2.883351147E-1,-1.992024779E-1,9.790832520E0,9.797102643E0
5.694578438E0,-4.845465720E-1,-3.810569942E-1,9.996614456E0,1.001560235E1
5.697072292E0,-2.644068897E-1,-6.687939167E-1,9.790832520E0,9.817209264E0
5.699566094E0,-6.340979785E-2,-1.046859860E0,9.661619186E0,9.718375465E0
5.702059948E0,-8.255238086E-2,-9.128618240E-1,1.008275604E1,1.012433213E1
5.704553802E0,1.471585929E-1,-8.410771489E-1,1.007318497E1,1.010930867E1
5.707047709E0,2.045863420E-1,-1.042074203E0,9.982257843E0,1.003858784E1
5.709542917E0,2.476571500E-1,-4.863412082E-1,1.020299530E1,1.021758166E1
5.712038125E0,1.854437590E-1,-1.896311939E-1,9.776474953E0,9.780072182E0
5.714532031E0,1.663011760E-1,-2.374876440E-1,9.230911255E0,9.235463121E0
5.717025938E0,8.015955985E-2,-1.800599098E-1,1.018863869E1,1.019054490E1
5.719519844E0,-1.686939895E-1,-5.084748194E-2,9.867402077E0,9.868974966E0
5.722013750E0,-3.218346536E-1,4.486542568E-2,1.023649502E1,1.024165127E1
5.724507709E0,-3.792623878E-1,2.697907388E-1,9.393623352E0,9.405146819E0
5.727001615E0,-4.701896608E-1,2.889333367E-1,1.014556789E1,1.016056636E1
5.729495573E0,-7.866404653E-1,3.750749528E-1,1.024128056E1,1.027829324E1
5.731989479E0,-5.084748268E-1,-6.520441920E-2,9.829116821E0,9.842476099E0
5.734483021E0,-4.271188378E-1,-1.704886109E-1,9.886545181E0,9.897235598E0
5.736959844E0,-2.404786795E-1,4.486542568E-2,1.015513897E1,1.015808498E1
5.739453386E0,8.374879137E-3,-2.087737769E-1,9.881759644E0,9.883968347E0
5.741946927E0,8.973085135E-2,-3.523431420E-1,1.020778179E1,1.021425506E1
5.744440469E0,2.673979402E-1,-3.092723191E-1,1.023170948E1,1.023987451E1
5.746934011E0,4.253242314E-1,-3.523431420E-1,1.045184898E1,1.046643175E1
5.749427604E0,1.615155339E-1,4.007977992E-2,9.326624870E0,9.328109408E0
5.751920990E0,3.870390654E-1,-9.870393574E-2,9.412766457E0,9.421237396E0
5.754411302E0,1.375873089E-1,4.007977992E-2,1.011147022E1,1.011248568E1
5.756901615E0,-4.426721856E-2,9.750752151E-2,1.016949654E1,1.017006033E1
5.759395000E0,8.494520187E-2,2.123630047E-1,9.929615974E0,9.932249853E0
5.761888386E0,1.567298770E-1,4.564309120E-1,1.021735287E1,1.022874347E1
5.764381719E0,1.328016520E-1,1.357926875E-1,9.628120422E0,9.629993707E0
5.766875104E0,3.774677813E-1,2.841476798E-1,1.056670475E1,1.057726199E1
5.769368490E0,5.306084156E-1,1.740778536E-1,9.704689980E0,9.720743592E0
5.771861875E0,4.396811724E-1,2.841476798E-1,1.014078236E1,1.015428610E1
5.774355261E0,3.678964674E-1,4.277170599E-1,9.915258408E0,9.931295937E0
5.776848646E0,2.380858511E-1,1.060020447E0,1.049491978E1,1.055100324E1
5.779341979E0,4.109672904E-1,1.083948612E0,9.384052277E0,9.455383432E0
5.781833021E0,3.248256743E-1,1.198804140E0,9.977472305E0,1.005448142E1
5.784326354E0,4.492524564E-1,1.289731383E0,9.833903313E0,9.928287323E0
5.786819636E0,4.779663086E-1,8.063812256E-1,9.738189697E0,9.783201984E0
5.789312917E0,1.758724600E-1,7.441678643E-1,1.062413216E1,1.065161495E1
5.791806250E0,8.973085135E-2,2.458625287E-1,8.833105087E0,8.836981696E0
5.794299584E0,-1.016949639E-1,9.750752151E-2,1.063848972E1,1.063942260E1
5.796792917E0,-2.512463741E-2,2.572284266E-2,1.031785107E1,1.031791372E1
5.799286563E0,-4.905286431E-2,6.580262445E-3,9.384052277E0,9.384182789E0
5.801790313E0,-7.298108935E-2,1.788634956E-1,9.144769669E0,9.146809864E0
5.804283959E0,-2.021935135E-1,7.920243144E-1,1.015513897E1,1.018798470E1
5.806777552E0,1.136590764E-1,9.643075466E-1,9.977472305E0,1.002460777E1
5.809271146E0,8.494520187E-2,1.203589797E0,1.044227791E1,1.051175590E1
5.811764792E0,-7.776673883E-2,1.131805062E0,9.273982048E0,9.343113688E0
5.814258386E0,-2.165504545E-1,1.385444283E0,9.848259926E0,9.947591343E0
5.816752031E0,-3.984049559E-1,1.658824325E0,1.021256733E1,1.035407920E1
5.819245625E0,-3.984049559E-1,1.509871125E0,1.044706345E1,1.056312321E1
5.821739219E0,-2.213360965E-1,8.829515576E-1,9.369695663E0,9.413808472E0
5.824233021E0,-1.351944804E-1,1.117448211E0,9.967901230E0,1.003125231E1
5.826734688E0,1.794617064E-2,1.098305583E0,1.001097202E1,1.007105546E1
5.829228490E0,-1.555334684E-2,1.117448211E0,9.675976753E0,9.740300742E0
5.831722240E0,6.580262631E-2,1.280160069E0,9.647262573E0,9.732050912E0
5.834215990E0,-1.686939895E-1,1.179661512E0,9.853045464E0,9.924845785E0
5.836709792E0,-2.691925466E-1,1.136590719E0,1.087777138E1,1.094030225E1
5.839203594E0,-1.304088384E-1,1.203589797E0,1.011625576E1,1.018843783E1
5.841697396E0,-3.469592705E-2,1.122233868E0,9.762118340E0,9.826472772E0
5.844190834E0,1.615155339E-1,1.198804140E0,9.484550476E0,9.561376280E0
5.846671354E0,1.471585929E-1,1.280160069E0,1.004925728E1,1.013153677E1
5.849164792E0,9.930214286E-2,1.677966833E0,1.049491978E1,1.062867700E1
5.851658177E0,-2.991028316E-2,1.725823283E0,1.012104130E1,1.026717281E1
5.854151563E0,-1.351944804E-1,1.519442320E0,1.011625576E1,1.023062135E1
5.856645000E0,-4.175475538E-1,1.644467354E0,9.470193863E0,9.620976595E0
5.859138438E0,-3.074777126E-1,1.485942841E0,9.900901794E0,1.001650763E1
5.861632136E0,-4.701896608E-1,1.261017561E0,1.027956581E1,1.036729072E1
5.864130886E0,-4.654040039E-1,1.380658627E0,9.790832520E0,9.898647410E0
5.866629636E0,-6.520441771E-1,1.697109461E0,1.003968525E1,1.020297124E1
5.869123334E0,-4.845465720E-1,1.912463546E0,9.513264656E0,9.715683538E0
5.871617031E0,-5.802595019E-1,2.027318954E0,1.000618649E1,1.022597141E1
5.874110729E0,-2.979064286E-1,2.261815548E0,1.047577763E1,1.072130937E1
5.876604427E0,-3.792623878E-1,2.645265341E0,1.027956581E1,1.062124013E1
5.879098125E0,-2.739782035E-1,2.462812662E0,9.939187050E0,1.024343446E1
5.881591823E0,-2.883351147E-1,2.611765862E0,1.006361389E1,1.040099912E1
5.884085573E0,-6.819544733E-2,2.645265341E0,1.024128056E1,1.057761347E1
5.886579271E0,1.136590764E-1,2.654836655E0,9.833903313E0,1.018659562E1
5.889072761E0,7.537391037E-2,2.596810818E0,9.939187050E0,1.027309821E1
5.891555677E0,3.589233849E-3,2.314457655E0,9.384052277E0,9.665255519E0
5.894049167E0,1.040877849E-1,2.548954248E0,9.766903877E0,1.009457346E1
5.896542656E0,-1.112662554E-1,2.352742910E0,9.211769104E0,9.508126493E0
5.899036094E0,-5.515456200E-1,2.391027927E0,1.047099209E1,1.075466840E1
5.901529584E0,-4.893322289E-1,2.544168711E0,1.101655579E1,1.131709953E1
5.904023073E0,-4.701896608E-1,2.553740025E0,1.046142101E1,1.077886803E1
5.906517240E0,-3.948157281E-2,2.860619545E0,1.029392338E1,1.068407981E1
5.909022813E0,-1.256231815E-1,2.989831924E0,9.474979401E0,9.936302671E0
5.911528334E0,-6.819544733E-2,3.018545866E0,9.350552559E0,9.825940307E0
5.914022500E0,-4.905286431E-2,3.123830080E0,9.675976753E0,1.016785359E1
5.916516667E0,3.230310604E-2,3.013760090E0,1.038963604E1,1.081796332E1
5.919010781E0,-6.340979785E-2,2.980260611E0,1.012582684E1,1.055548877E1
5.921504948E0,-2.261217386E-1,2.908475876E0,1.009711361E1,1.051009354E1
5.923999115E0,-1.782652885E-1,2.788834810E0,9.996614456E0,1.037986892E1
5.926493281E0,-3.553341627E-1,2.846262455E0,1.009711361E1,1.049662687E1
5.928987448E0,-3.314059377E-1,2.774477959E0,9.939187050E0,1.032448532E1
5.931481615E0,-2.021935135E-1,3.042474031E0,9.398408890E0,9.880669011E0
5.933975521E0,-3.409772217E-1,2.970689297E0,1.010189915E1,1.053516145E1
5.936457396E0,-1.878365725E-1,2.922832966E0,1.011625576E1,1.053170764E1
5.938951302E0,-4.558327198E-1,2.961117983E0,1.032263660E1,1.074861989E1
5.941445209E0,-4.845465720E-1,3.047259569E0,9.752547264E0,1.022901532E1
5.943939063E0,-6.137589812E-1,2.937189817E0,9.393623352E0,9.861234395E0
5.946432969E0,-7.914260626E-1,3.205185890E0,1.002054310E1,1.055039600E1
5.948926927E0,-4.893322289E-1,3.061616659E0,9.920044899E0,1.039327828E1
5.951420834E0,-5.371887088E-1,2.980260611E0,1.031785107E1,1.075307285E1
5.953914740E0,-4.175475538E-1,2.956332445E0,9.910472870E0,1.035044540E1
5.956408646E0,-3.601198196E-1,2.836691141E0,9.675976753E0,1.008964960E1
5.958902136E0,-3.266202807E-1,2.898904562E0,9.675976753E0,1.010617903E1
5.961385886E0,-4.319044948E-1,2.889333248E0,9.747760773E0,1.017613032E1
5.963869584E0,-3.744767308E-1,3.200400352E0,1.013599682E1,1.063584631E1
5.966363073E0,-5.180460811E-1,3.042474031E0,9.920044899E0,1.038904764E1
5.968856511E0,-3.314059377E-1,3.008974552E0,9.618548393E0,1.008366158E1
5.971350000E0,-3.170489967E-1,3.286541939E0,9.910472870E0,1.044602080E1
5.973843490E0,-4.271188378E-1,3.305684566E0,9.771689415E0,1.032452880E1
5.976336979E0,-2.165504545E-1,3.568894863E0,1.054756260E1,1.113709933E1
5.978830781E0,-1.543370634E-1,3.583251953E0,9.996614456E0,1.062053742E1
5.981334636E0,-1.639083475E-1,3.516252756E0,9.762118340E0,1.037737220E1
5.983828438E0,-2.213360965E-1,3.482753277E0,1.022213840E1,1.080141998E1
5.986322188E0,3.589233849E-3,3.119044304E0,9.541978836E0,1.003881519E1
5.988815938E0,-2.021935135E-1,3.205185890E0,1.036570740E1,1.085181960E1
5.991309740E0,-1.016949639E-1,3.162115097E0,1.008275604E1,1.056746342E1
5.993803542E0,-1.399801224E-1,3.071187973E0,9.896116257E0,1.036266891E1
5.996297292E0,-1.830509305E-1,3.329612732E0,1.020778179E1,1.073865158E1
5.998790469E0,-4.223332107E-1,3.229114056E0,9.623334885E0,1.015943489E1
6.001262500E0,-3.936193287E-1,3.272184849E0,9.977472305E0,1.050771543E1
6.003755677E0,-3.361915946E-1,3.310470104E0,9.704689980E0,1.025930040E1
6.006248802E0,-4.414757788E-1,3.449253798E0,9.943972588E0,1.053445981E1
6.008741927E0,-7.046862841E-1,3.305684566E0,1.028913784E1,1.083007344E1
6.011235104E0,-4.606183469E-1,3.396611691E0,9.819545746E0,1.040060666E1
6.013728281E0,-4.701896608E-1,3.430111170E0,9.709476471E0,1.030828183E1
6.016221459E0,-4.845465720E-1,3.205185890E0,9.900901794E0,1.041805444E1
6.018714636E0,-5.036891699E-1,3.224328518E0,1.002532864E1,1.054311204E1
6.021207761E0,-4.941178858E-1,3.286541939E0,1.004447079E1,1.058002381E1
6.023701146E0,-5.515456200E-1,3.296113253E0,9.781260490E0,1.033642210E1
6.026205990E0,-4.175475538E-1,3.157329559E0,9.795618057E0,1.030034995E1
6.028699375E0,-4.558327198E-1,3.281756163E0,1.017428207E1,1.070017396E1
6.031192761E0,-3.122633696E-1,3.114258766E0,9.900901794E0,1.038383226E1
6.033686146E0,-2.021935135E-1,3.248256683E0,9.647262573E0,1.018144041E1
6.036179531E0,-3.026920557E-1,3.205185890E0,1.006839943E1,1.057059630E1
6.038672969E0,-1.686939895E-1,3.300898790E0,9.943972588E0,1.047888264E1
6.041166354E0,-3.469592705E-2,3.296113253E0,9.843474388E0,1.038072996E1
6.043659688E0,-1.112662554E-1,3.291327477E0,1.001575756E1,1.054327351E1
6.046150834E0,-2.512463741E-2,3.071187973E0,9.819545746E0,1.028864935E1
6.048644167E0,-1.160518974E-1,3.181257725E0,9.719047546E0,1.022710878E1
6.051137500E0,-2.213360965E-1,3.257827997E0,1.010189915E1,1.061653424E1
6.053630834E0,-2.309073806E-1,3.142972469E0,1.007797050E1,1.055921795E1
6.056124167E0,-3.170489967E-1,2.970689297E0,1.007797050E1,1.051147014E1
6.058617500E0,-1.591227055E-1,2.760120869E0,9.565906525E0,9.957417079E0
6.061111719E0,-5.982056726E-3,2.846262455E0,9.891330719E0,1.029269980E1
6.063621094E0,-1.495514214E-1,2.922832966E0,9.963115692E0,1.038407398E1
6.066130469E0,-1.208375469E-1,2.788834810E0,9.618548393E0,1.001542183E1
6.068624688E0,-1.782652885E-1,2.697907448E0,9.900901794E0,1.026344676E1
6.071118906E0,-1.734796464E-1,2.587239504E0,9.958329201E0,1.029039474E1
6.073613125E0,-2.117647976E-1,2.558525562E0,9.963115692E0,1.028856509E1
6.076107344E0,-3.074777126E-1,2.481955290E0,9.924830437E0,1.023508201E1
6.078601615E0,-3.026920557E-1,2.151745796E0,9.910472870E0,1.014589104E1
6.081095834E0,-1.926222295E-1,1.452443361E0,9.991828918E0,1.009868012E1
6.083590104E0,-1.160518974E-1,-1.256231871E-2,1.001097202E1,1.001165255E1
6.086084323E0,-4.223332107E-1,-1.130608693E-1,1.010189915E1,1.011135572E1
6.088577865E0,-9.212367237E-2,4.420739710E-1,9.695118904E0,9.705629641E0
6.091038646E0,-2.787638307E-1,2.506481707E-1,9.532406807E0,9.539775328E0
6.093532188E0,-2.931207716E-1,1.070788130E-1,9.632905960E0,9.637959478E0
6.096025729E0,-2.404786795E-1,1.980060786E-1,9.766903877E0,9.771870228E0
6.098519219E0,-1.830509305E-1,2.554338276E-1,9.905687332E0,9.910670795E0
6.101012761E0,-1.686939895E-1,2.745763958E-1,9.982257843E0,9.987458210E0
6.103506302E0,-1.495514214E-1,3.415754437E-1,9.972686768E0,9.979655344E0
6.105999844E0,-1.304088384E-1,3.990031779E-1,9.958329201E0,9.967172642E0
6.108494115E0,-1.351944804E-1,4.085744619E-1,1.004925728E1,1.005846820E1
6.111013959E0,-1.686939895E-1,4.229314029E-1,1.003489971E1,1.004522478E1
6.113508229E0,-1.208375469E-1,5.090730190E-1,1.001097202E1,1.002463555E1
6.116002500E0,-1.160518974E-1,7.202396393E-1,9.924830437E0,9.951606522E0
